# ALPHA = 0.05
# NUMBER_OF_TESTS = 15484

# _SET1_  VARIABLE = Curated_gene_sets:reactome_neuronal_system (set)
# _SET1_  NGENES = 385
# _SET1_  P-VALUE = 2.7511e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET6_   ENSG00000113262     5  178405328  178423207     89      10  400914      0.46736      0.15912   -8.8818e-15      0.46736
_SET6_   ENSG00000127022     5  179105629  179157926    131      16  379566     -0.58133      0.46946   -8.8818e-15     -0.58133
_SET6_   ENSG00000137285     6    3224495    3231964      4       2  359938       2.2456    0.0058045   -8.8818e-15       2.2456
_SET6_   ENSG00000124785     6    5998232    6007200     28       5  378116     -0.39458      0.44122   -8.8818e-15     -0.39458
_SET6_   ENSG00000112137     6   12717893   13288645   1370      67  390146       2.5383   0.00010274   -8.8818e-15       2.5383
_SET6_   ENSG00000047579     6   15523032   15663289    310      19  397537      0.65257     0.092135   -8.8818e-15      0.65257
_SET6_   ENSG00000112186     6   17393447   17558023    387      36  400044      -1.3798       0.7254   -8.8818e-15      -1.3798
_SET6_   ENSG00000079689     6   25652464   25702011    155      24  402772       1.4166     0.018745   -8.8818e-15       1.4166
_SET6_   ENSG00000204681     6   29523406   29601753    278      27  363091       4.5955   6.7745e-08   -8.8818e-15       4.5955
_SET6_   ENSG00000137312     6   30695486   30710510     77       4  352775       1.8852     0.012329   -8.8818e-15       1.8852
_SET6_   ENSG00000224389     6   31982539   32003195      1       1  353031      -1.4882       0.8686   -8.8818e-15      -1.4882
_SET6_   ENSG00000204314     6   32116136   32122150      7       4  321857       1.8394     0.010581   -8.8818e-15       1.8394
_SET6_   ENSG00000204305     6   32148745   32152101     11       5  334338       3.7295   1.3297e-05   -8.8818e-15       3.7295
_SET6_   ENSG00000231500     6   33239787   33244287     17       4  351874     0.025751      0.30298    -8.854e-15     0.025751
_SET6_   ENSG00000197283     6   33387847   33421466     51      13  379981        2.669   0.00059897   -8.8818e-15        2.669
_SET6_   ENSG00000124493     6   33989628   34123399    483      49  375506      0.27363      0.14604   -8.8818e-15      0.27363
_SET6_   ENSG00000124507     6   34433916   34503006    141      22  395442      -1.8985      0.89416   -8.8818e-15      -1.8985
_SET6_   ENSG00000198755     6   35436185   35438562      8       4  332434      -1.5091      0.86388   -8.8818e-15      -1.5091
_SET6_   ENSG00000112041     6   35465651   35480715     50      10  379292      0.65525      0.11049   -8.8818e-15      0.65525
_SET6_   ENSG00000112062     6   35995488   36079013    194      18  399387       1.8882     0.006554   -8.8818e-15       1.8882
_SET6_   ENSG00000112139     6   37600284   37667082    303      35  382464      0.41745      0.12513   -8.8818e-15      0.41745
_SET6_   ENSG00000156564     6   40359325   40555204    757      49  383211       1.0088     0.026027   -8.8818e-15       1.0088
_SET6_   ENSG00000112759     6   44187242   44201888     19       8  400305      -1.6634      0.86492   -8.8818e-15      -1.6634
_SET6_   ENSG00000135298     6   69345259   70099403   2053      68  399948       1.1867    0.0037369   -8.8818e-15       1.1867
_SET6_   ENSG00000079841     6   72596406   73112845   1282      42  400407        3.284   4.4572e-06   -8.8818e-15        3.284
_SET6_   ENSG00000119899     6   74303102   74363878    341      10  406767     -0.99719      0.63876   -8.8818e-15     -0.99719
_SET6_   ENSG00000135312     6   78171948   78173490      5       2  405500        3.099   0.00018621   -8.8818e-15        3.099
_SET6_   ENSG00000065609     6   84262599   84419410    277      19  399582       3.1035   7.1711e-05   -8.8818e-15       3.1035
_SET6_   ENSG00000118432     6   88849583   88876078     55      15  397365     -0.73248      0.55697   -8.8818e-15     -0.73248
_SET6_   ENSG00000146276     6   89887220   89940997    222      29  399743     -0.32301      0.35123   -8.8818e-15     -0.32301
_SET6_   ENSG00000111886     6   89966927   90025018    202      37  391166      -1.6344      0.82606   -8.8818e-15      -1.6344
_SET6_   ENSG00000135333     6   93949738   94129265    431      51  395310      0.14655      0.17974    -8.854e-15      0.14655
_SET6_   ENSG00000164418     6  101846664  102517958   1947     109  392300       1.8695   0.00067101   -8.8818e-15       1.8695
_SET6_   ENSG00000135596     6  109765265  109787171     53      13  392624      0.17295       0.2299    -8.854e-15      0.17295
_SET6_   ENSG00000112290     6  110421022  110501207    198      14  400109       1.2197     0.043414   -8.8818e-15       1.2197
_SET6_   ENSG00000010810     6  111981535  112194655    570      36  376252       1.9075    0.0032838   -8.8818e-15       1.9075
_SET6_   ENSG00000047932     6  117639374  117923691    935      51  399834       2.6732   0.00012959   -8.8818e-15       2.6732
_SET6_   ENSG00000196569     6  129204342  129837714   1592      70  396921     -0.31355      0.17103   -8.8818e-15     -0.31355
_SET6_   ENSG00000118507     6  131456806  131604675    287      27  392257      0.83961     0.057004   -8.8818e-15      0.83961
_SET6_   ENSG00000079950     6  132767006  132834337    183      23  404379      -1.6855      0.85543   -8.8818e-15      -1.6855
_SET6_   ENSG00000135604     6  144471663  144509507     66      11  386565      0.52841      0.13649   -8.8818e-15      0.52841
_SET6_   ENSG00000152818     6  144606837  145174170   1125      72  389363     -0.42866      0.27663   -8.8818e-15     -0.42866
_SET6_   ENSG00000152822     6  146348782  146758734    768      39  394829      0.74644     0.049656   -8.8818e-15      0.74644
_SET6_   ENSG00000164506     6  147525561  147706866    274      15  398035        1.291     0.024678   -8.8818e-15        1.291
_SET6_   ENSG00000131016     6  151561134  151679692    464      54  397926      0.36236      0.12511   -8.8818e-15      0.36236
_SET6_   ENSG00000131018     6  152442819  152958936   1698     122  393877       3.9219   1.3663e-07   -8.8818e-15       3.9219
_SET6_   ENSG00000091844     6  153325594  153452384    398      18  405778       3.7538   3.0792e-06   -8.8818e-15       3.7538
_SET6_   ENSG00000112038     6  154331631  154568001    644      48  402853      -1.1343       0.6127   -8.8818e-15      -1.1343
_SET6_   ENSG00000078269     6  158402888  158520208    385      39  394053       1.5785    0.0087997   -8.8818e-15       1.5785
_SET6_   ENSG00000112499     6  160592093  160698670    317      23  389516       1.8729    0.0046718   -8.8818e-15       1.8729
_SET6_   ENSG00000185345     6  161768452  163148803   4902     243  398825      -2.5555      0.85719   -8.8818e-15      -2.5555
_SET6_   ENSG00000188191     7     588834     767287    546      50  388341      0.80053     0.052983   -8.8818e-15      0.80053
_SET6_   ENSG00000164850     7    1121844    1133451     45      11  395239       1.3844     0.024659   -8.8818e-15       1.3844
_SET6_   ENSG00000225968     7    1727755    1787590    127      16  390383     -0.22354      0.35049    -8.854e-15     -0.22354
_SET6_   ENSG00000106263     7    2393721    2420380     73       8  395231     -0.40075      0.42371   -8.8818e-15     -0.40075
_SET6_   ENSG00000146555     7    3341080    4308632   3646     107  395125      0.37638     0.032176   -8.8818e-15      0.37638
_SET6_   ENSG00000075624     7    5566782    5603415    115      25  390649     -0.45433      0.42879   -8.8818e-15     -0.45433
_SET6_   ENSG00000011275     7    5659678    5821370    554      25  397850      -1.4623      0.76647   -8.8818e-15      -1.4623
_SET6_   ENSG00000136238     7    6414154    6443608    122      18  398709      0.53056      0.12846   -8.8818e-15      0.53056
_SET6_   ENSG00000164535     7    6448757    6523821    292      29  395198     0.070686      0.22175    -8.854e-15     0.070686
_SET6_   ENSG00000215045     7    6537093    6591067    165      33  396636     -0.34614      0.38104   -8.8818e-15     -0.34614
_SET6_   ENSG00000003147     7    8152814    8302317    590      69  387485       -2.318      0.93616   -8.8818e-15       -2.318
_SET6_   ENSG00000136267     7   14184674   15014402   2663     145  397025      0.58872     0.021908   -8.8818e-15      0.58872
_SET6_   ENSG00000180233     7   30323923   30452118    179      32  379708      -1.3459      0.79425   -8.8818e-15      -1.3459
_SET6_   ENSG00000106113     7   30692200   30739745    120      23  377489      0.89666     0.061502   -8.8818e-15      0.89666
_SET6_   ENSG00000078053     7   38423305   38671167   1051      59  401779      -2.7079      0.95375   -8.8818e-15      -2.7079
_SET6_   ENSG00000136279     7   44084239   44109055     76       9  379162     -0.43805      0.44972   -8.8818e-15     -0.43805
_SET6_   ENSG00000106631     7   44178463   44180931      9       3  412369      -1.7323      0.89964   -8.8818e-15      -1.7323
_SET6_   ENSG00000058404     7   44256749   44374176    311      26  391610      0.58075     0.094931   -8.8818e-15      0.58075
_SET6_   ENSG00000164742     7   45613739   45762715    424      47  391645     -0.80614      0.52251   -8.8818e-15     -0.80614
_SET6_   ENSG00000188730     7   49813257   49961546    309      31  400972       1.1272     0.032312   -8.8818e-15       1.1272
_SET6_   ENSG00000132437     7   50526134   50633154    507      25  398067      -1.1263      0.62736   -8.8818e-15      -1.1263
_SET6_   ENSG00000146648     7   55086714   55324313    720      84  394941     -0.17107      0.25269    -8.854e-15     -0.17107
_SET6_   ENSG00000188763     7   72848109   72850450      2       1  408559     -0.35523      0.57431   -8.8818e-15     -0.35523
_SET6_   ENSG00000106089     7   73113536   73134002     35       9  396675       1.4987      0.01939   -8.8818e-15       1.4987
_SET6_   ENSG00000127946     7   75162621   75368280    683      59  396621      -2.0174      0.87294   -8.8818e-15      -2.0174
_SET6_   ENSG00000170027     7   75956116   75988348     65      10  385731       1.5302     0.016678   -8.8818e-15       1.5302
_SET6_   ENSG00000187391     7   77646393   79082890   5187     248  396017       1.4688     0.001623   -8.8818e-15       1.4688
_SET6_   ENSG00000186472     7   82383329   82792246   1137      46  392661       3.3088   4.8528e-06   -8.8818e-15       3.3088
_SET6_   ENSG00000198822     7   86273230   86494200    414      34  399666       1.2576     0.022083   -8.8818e-15       1.2576
_SET6_   ENSG00000008277     7   87563458   87832204    419      25  400140     -0.82426       0.5164   -8.8818e-15     -0.82426
_SET6_   ENSG00000075142     7   87834433   87856308     31       7  393250       1.9127    0.0072712   -8.8818e-15       1.9127
_SET6_   ENSG00000127914     7   91570181   91739987    285       7  403977      0.99734     0.047983   -8.8818e-15      0.99734
_SET6_   ENSG00000158528     7   94536514   94925727    641      28  393703      0.70626     0.054991   -8.8818e-15      0.70626
_SET6_   ENSG00000106236     7   98246609   98259180     19       7  402124      -0.8518      0.65545   -8.8818e-15      -0.8518
_SET6_   ENSG00000087085     7  100487615  100494594     15       6  408959       3.4537   3.5162e-05   -8.8818e-15       3.4537
_SET6_   ENSG00000106367     7  100797678  100804877     27       4  398250     -0.68475      0.56793   -8.8818e-15     -0.68475
_SET6_   ENSG00000161057     7  102984701  103009842     44      10  391616     -0.16252       0.3862    -8.854e-15     -0.16252
_SET6_   ENSG00000008282     7  105730949  105753022     58      14  390373       -1.134      0.70617   -8.8818e-15       -1.134
_SET6_   ENSG00000005249     7  106685094  106802256    247      23  404982     -0.35349      0.37429   -8.8818e-15     -0.35349
_SET6_   ENSG00000091129     7  107788068  108097161   1047      44  390680       1.9637    0.0012902   -8.8818e-15       1.9637
_SET6_   ENSG00000077063     7  117350705  117514193    349      41  396015       1.8551    0.0049578   -8.8818e-15       1.8551
_SET6_   ENSG00000184408     7  119913722  120390385    910      43  395400      0.39103     0.097802   -8.8818e-15      0.39103
_SET6_   ENSG00000106278     7  121513143  121702090    432      33  398294     -0.45245      0.37124   -8.8818e-15     -0.45245
_SET6_   ENSG00000081803     7  121958481  122526813   1302      59  390219     -0.12252      0.15139    -8.854e-15     -0.12252
_SET6_   ENSG00000179603     7  126078652  126893348   2054      57  396926     -0.43726      0.13654   -8.8818e-15     -0.43726
_SET6_   ENSG00000128594     7  127667124  127672160      8       4  411246       1.7062     0.015194   -8.8818e-15       1.7062
_SET6_   ENSG00000128585     7  130794855  131181395    946      91  396337       0.1196      0.14635    -8.854e-15       0.1196
_SET6_   ENSG00000131558     7  132937829  133751342   1341      32  395106      0.25736     0.070552   -8.8818e-15      0.25736
_SET6_   ENSG00000181072     7  136553416  136705002    425      34  398121      -1.0603      0.60868   -8.8818e-15      -1.0603
_SET6_   ENSG00000105894     7  136912088  137028611    310      41  390679       0.3823      0.13386   -8.8818e-15       0.3823
_SET6_   ENSG00000157680     7  137065783  137531838    795      66  391022        1.719     0.004424   -8.8818e-15        1.719
_SET6_   ENSG00000164885     7  150750899  150755617     11       4  412451       2.2676    0.0029729   -8.8818e-15       2.2676
_SET6_   ENSG00000164897     7  150778167  150780633      3       2  409949     -0.60396      0.57131   -8.8818e-15     -0.60396
_SET6_   ENSG00000106615     7  151163098  151217206     89      10  396394      -1.1367      0.70036   -8.8818e-15      -1.1367
_SET6_   ENSG00000157219     7  154862034  154877459     51       7  409467    -0.023094      0.30146    -8.854e-15    -0.023094
