# TOTAL_GENES = 18863
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_regulation_of_cycli...1         SET       8    -0.053699   -0.0011057      0.35593      0.55996 GO_bp:go_regulation_of_cyclic_nucleotide_phosphodiesterase_activity
GO_bp:go_positive_regulation...188       SET       5      -0.2033   -0.0033095       0.4082      0.69076 GO_bp:go_positive_regulation_of_cyclic_nucleotide_phosphodiesterase_activity
GO_bp:go_negative_regulation...165       SET       4      0.30985    0.0045118      0.54694      0.28552 GO_bp:go_negative_regulation_of_cyclic_nucleotide_phosphodiesterase_activity
GO_bp:go_kinetochore_assembly            SET      16      0.13268    0.0038628      0.24089      0.29089 GO_bp:go_kinetochore_assembly
GO_bp:go_regulation_of_neuro...19        SET      11      0.32009    0.0077276      0.31139        0.152 GO_bp:go_regulation_of_neurotrophin_trk_receptor_signaling_pathway
GO_bp:go_positive_regulation...572       SET       7      0.48673    0.0093749       0.3719     0.095312 GO_bp:go_positive_regulation_of_neurotrophin_trk_receptor_signaling_pathway
GO_bp:go_response_to_nitrosa...          SET      10      0.27998     0.006445      0.29822      0.17391 GO_bp:go_response_to_nitrosative_stress
GO_bp:go_detoxification_of_n...          SET       5      0.16134    0.0026265      0.59461      0.39307 GO_bp:go_detoxification_of_nitrogen_compound
GO_bp:go_response_to_cortisol            SET       5     -0.35465   -0.0057735      0.52782      0.74918 GO_bp:go_response_to_cortisol
GO_bp:go_microtubule_nucleat...2         SET       6      0.21971     0.003918      0.33578      0.25645 GO_bp:go_microtubule_nucleation_by_interphase_microtubule_organizing_center
GO_bp:go_microtubule_nucleat...3         SET       8      0.22394    0.0046109      0.31141      0.23604 GO_bp:go_microtubule_nucleation_by_microtubule_organizing_center
GO_bp:go_regulation_of_ubiqu...3         SET      48     0.019605   0.00098774      0.13352      0.44163 GO_bp:go_regulation_of_ubiquitin_protein_transferase_activity
GO_bp:go_positive_regulation...859       SET      30     0.016044   0.00063933       0.1593      0.45989 GO_bp:go_positive_regulation_of_ubiquitin_protein_transferase_activity
GO_bp:go_negative_regulation...708       SET      16     -0.01331  -0.00038749      0.25643       0.5207 GO_bp:go_negative_regulation_of_ubiquitin_protein_transferase_activity
GO_bp:go_myoblast_proliferat...          SET      17    -0.043424   -0.0013031      0.22057      0.57804 GO_bp:go_myoblast_proliferation
GO_bp:go_myoblast_migration              SET      13    -0.067281   -0.0017657       0.2433      0.60893 GO_bp:go_myoblast_migration
GO_bp:go_corticotropin_secre...          SET       5      0.70723     0.011513      0.43015     0.050082 GO_bp:go_corticotropin_secretion
GO_bp:go_positive_regulation...184       SET       3      0.62174    0.0078404      0.46616     0.091153 GO_bp:go_positive_regulation_of_corticotropin_secretion
GO_bp:go_regulation_of_corti...          SET       5      0.15258    0.0024839      0.35425      0.33334 GO_bp:go_regulation_of_cortisol_secretion
GO_bp:go_positive_regulation...185       SET       4    -0.044203  -0.00064363      0.44207      0.53982 GO_bp:go_positive_regulation_of_cortisol_secretion
GO_bp:go_positive_regulation...768       SET      52      0.20703     0.010855      0.13823     0.067106 GO_bp:go_positive_regulation_of_stress_fiber_assembly
GO_bp:go_elastin_metabolic_p...          SET       5      0.17247    0.0028076      0.37094      0.32099 GO_bp:go_elastin_metabolic_process
GO_bp:go_keratinocyte_migrat...          SET      20     -0.27391   -0.0089146      0.24172      0.87142 GO_bp:go_keratinocyte_migration
GO_bp:go_regulation_of_kerat...2         SET      14     -0.36754    -0.010009      0.28461      0.90171 GO_bp:go_regulation_of_keratinocyte_migration
GO_bp:go_flavone_metabolic_p...          SET       6      0.62225     0.011096      0.46956     0.092564 GO_bp:go_flavone_metabolic_process
GO_bp:go_positive_regulation...506       SET       9     -0.61399    -0.013409       0.3342       0.9669 GO_bp:go_positive_regulation_of_mitochondrial_calcium_ion_concentration
GO_bp:go_histone_h3_k9_methy...          SET      35    -0.028561   -0.0012292      0.15948      0.57107 GO_bp:go_histone_h3_k9_methylation
GO_bp:go_negative_regulation...291       SET       4     0.053372   0.00077714      0.58629      0.46373 GO_bp:go_negative_regulation_of_histone_h3_k4_methylation
GO_bp:go_negative_regulation...292       SET      12     -0.20119   -0.0050729      0.28021      0.76361 GO_bp:go_negative_regulation_of_histone_h3_k9_methylation
GO_bp:go_positive_regulation...354       SET      10     -0.20495   -0.0047178      0.27269      0.77384 GO_bp:go_positive_regulation_of_histone_h3_k9_methylation
GO_bp:go_negative_regulation...472       SET       5      0.55283    0.0089997      0.49169      0.13044 GO_bp:go_negative_regulation_of_neurotransmitter_uptake
GO_bp:go_positive_regulation...571       SET       6    -0.063731   -0.0011365      0.40834      0.56201 GO_bp:go_positive_regulation_of_neurotransmitter_uptake
GO_bp:go_regulation_of_dopam...2         SET       8     -0.12945   -0.0026654      0.33417      0.65076 GO_bp:go_regulation_of_dopamine_uptake_involved_in_synaptic_transmission
GO_bp:go_response_to_hydrost...          SET       5     -0.72674    -0.011831      0.47133      0.93844 GO_bp:go_response_to_hydrostatic_pressure
GO_bp:go_exocyst_localization            SET       9     -0.92502    -0.020201       0.3497      0.99591 GO_bp:go_exocyst_localization
GO_bp:go_histamine_transport             SET      10      0.13054    0.0030049      0.32103      0.34214 GO_bp:go_histamine_transport
GO_bp:go_serotonin_uptake                SET       5     -0.01469  -0.00023915      0.39594       0.5148 GO_bp:go_serotonin_uptake
GO_bp:go_actin_filament_netw...          SET       7      0.46311    0.0089199      0.39891      0.12284 GO_bp:go_actin_filament_network_formation
GO_bp:go_endoplasmic_reticul...2         SET       6      0.35851    0.0063932      0.34466      0.14913 GO_bp:go_endoplasmic_reticulum_localization
GO_bp:go_establishment_of_or...          SET     475      0.13726     0.021506     0.043802   0.00086478 GO_bp:go_establishment_of_organelle_localization
GO_bp:go_maintenance_of_orga...          SET      11     -0.54144    -0.013072      0.22785      0.99125 GO_bp:go_maintenance_of_organelle_location
GO_bp:go_establishment_of_ce...2         SET       7     -0.16191   -0.0031185      0.39357       0.6596 GO_bp:go_establishment_of_centrosome_localization
GO_bp:go_maintenance_of_cent...          SET       6     -0.38144    -0.006802       0.2786      0.91451 GO_bp:go_maintenance_of_centrosome_location
GO_bp:go_membrane_raft_local...          SET       6      0.13702    0.0024434      0.40519      0.36762 GO_bp:go_membrane_raft_localization
GO_bp:go_actin_cortical_patc...          SET       6      0.18722    0.0033386      0.39974      0.31977 GO_bp:go_actin_cortical_patch_localization
GO_bp:go_membrane_disruption...          SET       8    0.0005494   1.1312e-05      0.35441      0.49938 GO_bp:go_membrane_disruption_in_other_organism
GO_bp:go_establishment_of_go...          SET       8      0.17459    0.0035948      0.31775      0.29135 GO_bp:go_establishment_of_golgi_localization
GO_bp:go_pointed_end_actin_f...          SET       7      0.10984    0.0021156        0.389      0.38884 GO_bp:go_pointed_end_actin_filament_capping
GO_bp:go_regulation_of_killi...          SET      15      0.14791    0.0041696      0.25967      0.28447 GO_bp:go_regulation_of_killing_of_cells_of_other_organism
GO_bp:go_positive_regulation...431       SET      12      0.24348    0.0061393      0.31446      0.21939 GO_bp:go_positive_regulation_of_killing_of_cells_of_other_organism
GO_bp:go_cytolysis_in_other_...          SET       8     0.091598     0.001886      0.31009      0.38385 GO_bp:go_cytolysis_in_other_organism
GO_bp:go_protein_de_adp_ribo...          SET       5       1.0962     0.017845      0.52327       0.0181 GO_bp:go_protein_de_adp_ribosylation
GO_bp:go_meiotic_sister_chro...          SET       4      -0.5308    -0.007729      0.48291      0.86415 GO_bp:go_meiotic_sister_chromatid_cohesion_centromeric
GO_bp:go_actin_crosslink_for...          SET       9     -0.10538   -0.0023015      0.30552      0.63493 GO_bp:go_actin_crosslink_formation
GO_bp:go_nitric_oxide_syntha...          SET      18    -0.015809  -0.00048812      0.23571      0.52674 GO_bp:go_nitric_oxide_synthase_biosynthetic_process
GO_bp:go_medium_chain_fatty_...1         SET       6     -0.13755   -0.0024528      0.36075       0.6485 GO_bp:go_medium_chain_fatty_acid_biosynthetic_process
GO_bp:go_medium_chain_fatty_...2         SET       5      0.48341    0.0078696       0.3829      0.10339 GO_bp:go_medium_chain_fatty_acid_catabolic_process
GO_bp:go_modification_of_mor...2         SET     105     0.080722     0.006006     0.092148      0.19052 GO_bp:go_modification_of_morphology_or_physiology_of_other_organism_involved_in_symbiotic_interaction
GO_bp:go_regulation_of_synap...3         SET       7      0.38068    0.0073322      0.34388      0.13415 GO_bp:go_regulation_of_synapse_structural_plasticity
GO_bp:go_entry_into_other_or...          SET     134    -0.075848   -0.0063702     0.085476      0.81255 GO_bp:go_entry_into_other_organism_involved_in_symbiotic_interaction
GO_bp:go_disruption_by_host_...          SET      13      0.33584    0.0088137      0.26551      0.10296 GO_bp:go_disruption_by_host_of_symbiont_cells
GO_bp:go_mitochondrial_depol...          SET      22      0.05175    0.0017663      0.22187      0.40779 GO_bp:go_mitochondrial_depolarization
GO_bp:go_regulation_of_cardi...15        SET       8      0.26538    0.0054641      0.35036       0.2244 GO_bp:go_regulation_of_cardioblast_differentiation
GO_bp:go_positive_regulation...96        SET       6    -0.022495  -0.00040114      0.43987      0.52039 GO_bp:go_positive_regulation_of_cardioblast_differentiation
GO_bp:go_positive_regulation...299       SET      25     0.023447   0.00085306        0.209      0.45534 GO_bp:go_positive_regulation_of_focal_adhesion_assembly
GO_bp:go_positive_regulation...507       SET      10     0.082543    0.0019001      0.32249      0.39899 GO_bp:go_positive_regulation_of_mitochondrial_depolarization
GO_bp:go_establishment_of_pi...          SET      22    0.0035394   0.00012081      0.22304      0.49367 GO_bp:go_establishment_of_pigment_granule_localization
GO_bp:go_negative_regulation...252       SET      10      0.26147    0.0060188      0.26486      0.16178 GO_bp:go_negative_regulation_of_fibrinolysis
GO_bp:go_synaptic_transmissi...3         SET      43      0.32131     0.015324      0.14093     0.011313 GO_bp:go_synaptic_transmission_gabaergic
GO_bp:go_catecholamine_uptak...          SET      11     -0.39784   -0.0096047       0.3063        0.903 GO_bp:go_catecholamine_uptake_involved_in_synaptic_transmission
GO_bp:go_l_glutamate_import              SET      13    -0.079319   -0.0020816       0.3014      0.60379 GO_bp:go_l_glutamate_import
GO_bp:go_negative_regulation...23        SET      12     -0.04754   -0.0011987      0.32263      0.55857 GO_bp:go_negative_regulation_of_amino_acid_transport
GO_bp:go_negative_regulation...644       SET       7     -0.33893   -0.0065281      0.42222      0.78893 GO_bp:go_negative_regulation_of_synapse_assembly
GO_bp:go_negative_regulation...649       SET       9        0.665     0.014523      0.36568     0.034501 GO_bp:go_negative_regulation_of_synaptic_transmission_glutamatergic
GO_bp:go_negative_regulation...691       SET       5     -0.12868   -0.0020948      0.42298      0.61952 GO_bp:go_negative_regulation_of_transmission_of_nerve_impulse
GO_bp:go_positive_regulation...842       SET       6      0.11044    0.0019694      0.42127      0.39661 GO_bp:go_positive_regulation_of_transmission_of_nerve_impulse
GO_bp:go_positive_regulation...49        SET       5      0.26226    0.0042694      0.44377      0.27727 GO_bp:go_positive_regulation_of_attachment_of_spindle_microtubules_to_kinetochore
GO_bp:go_modulation_by_symbi...1         SET       5      0.45271    0.0073698      0.47957      0.17259 GO_bp:go_modulation_by_symbiont_of_host_apoptotic_process
GO_bp:go_response_to_defense...          SET       6      0.10189    0.0018169      0.29159      0.36339 GO_bp:go_response_to_defenses_of_other_organism_involved_in_symbiotic_interaction
GO_bp:go_modulation_by_host_...1         SET       6     -0.11956    -0.002132      0.43582      0.60808 GO_bp:go_modulation_by_host_of_symbiont_molecular_function
GO_bp:go_response_to_immune_...          SET       4    -0.038101  -0.00055479      0.33429      0.54537 GO_bp:go_response_to_immune_response_of_other_organism_involved_in_symbiotic_interaction
GO_bp:go_flavonoid_glucuroni...          SET       9      0.29854    0.0065196      0.81471      0.35702 GO_bp:go_flavonoid_glucuronidation
GO_bp:go_xenobiotic_glucuron...          SET      11    -0.045078   -0.0010883      0.58516       0.5307 GO_bp:go_xenobiotic_glucuronidation
GO_bp:go_negative_regulation...81        SET      20      0.10365    0.0033732      0.20703      0.30832 GO_bp:go_negative_regulation_of_cardiac_muscle_tissue_growth
GO_bp:go_neuroblast_division             SET      13    -0.023401  -0.00061414      0.22402       0.5416 GO_bp:go_neuroblast_division
GO_bp:go_asymmetric_neurobla...          SET       5    -0.069473    -0.001131      0.38127      0.57229 GO_bp:go_asymmetric_neuroblast_division
GO_bp:go_chloride_ion_homeos...          SET      13     -0.26563   -0.0069712       0.2622      0.84448 GO_bp:go_chloride_ion_homeostasis
GO_bp:go_metal_ion_homeostas...          SET     613     0.049112    0.0087086     0.040879       0.1148 GO_bp:go_metal_ion_homeostasis
GO_bp:go_phospholipid_homeos...          SET      10    -0.067086   -0.0015443      0.30253      0.58774 GO_bp:go_phospholipid_homeostasis
GO_bp:go_response_to_hyperox...          SET      18     -0.10078   -0.0031117      0.22853      0.67039 GO_bp:go_response_to_hyperoxia
GO_bp:go_negative_regulation...79        SET       6      0.27323    0.0048724      0.45998      0.27626 GO_bp:go_negative_regulation_of_cardiac_muscle_contraction
GO_bp:go_synaptic_transmissi...5         SET       5     0.046647   0.00075937      0.41369      0.45511 GO_bp:go_synaptic_transmission_glycinergic
GO_bp:go_righting_reflex                 SET       8      0.20281    0.0041758      0.28966      0.24192 GO_bp:go_righting_reflex
GO_bp:go_parathyroid_gland_d...          SET       7     -0.23261   -0.0044802       0.4366       0.7029 GO_bp:go_parathyroid_gland_development
GO_bp:go_radial_glial_cell_d...          SET      12     -0.21078   -0.0053147      0.33613      0.73469 GO_bp:go_radial_glial_cell_differentiation
GO_bp:go_bergmann_glial_cell...          SET       8      0.72566     0.014941      0.32639     0.013105 GO_bp:go_bergmann_glial_cell_differentiation
GO_bp:go_roof_of_mouth_devel...          SET      88    -0.035589   -0.0024252      0.11108      0.62566 GO_bp:go_roof_of_mouth_development
GO_bp:go_hard_palate_develop...          SET       6      0.03175   0.00056618       0.4652      0.47279 GO_bp:go_hard_palate_development
