# MEAN_SAMPLE_SIZE = 27518
# TOTAL_GENES = 19798
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_mf:go_basal_transcription...          SET      56      0.17125    0.0090954      0.11825      0.07378 GO_mf:go_basal_transcription_machinery_binding
GO_mf:go_intracellular_ligan...          SET      34      0.29856     0.012362      0.17256     0.041808 GO_mf:go_intracellular_ligand_gated_ion_channel_activity
GO_mf:go_ligase_activity_for...2         SET      43     0.096296     0.004483      0.13635      0.24003 GO_mf:go_ligase_activity_forming_carbon_nitrogen_bonds
GO_mf:go_1_phosphatidylinosi...5         SET      15      0.27677    0.0076155      0.26709      0.15006 GO_mf:go_1_phosphatidylinositol_binding
GO_mf:go_oxidoreductase_acti...22        SET      55    -0.043157   -0.0022716      0.12465      0.63541 GO_mf:go_oxidoreductase_activity_acting_on_peroxide_as_acceptor
GO_mf:go_growth_factor_recep...          SET     135     -0.10221   -0.0084118     0.086922      0.88018 GO_mf:go_growth_factor_receptor_binding
GO_mf:go_phospholipase_a2_ac...1         SET      32     -0.28062    -0.011273      0.15752      0.96258 GO_mf:go_phospholipase_a2_activity
GO_mf:go_titin_binding                   SET      14     0.053933    0.0014337      0.23036      0.40745 GO_mf:go_titin_binding
GO_mf:go_nucleobase_containi...2         SET      42     0.056333     0.002592      0.12781       0.3297 GO_mf:go_nucleobase_containing_compound_transmembrane_transporter_activity
GO_mf:go_gtpase_activating_p...          SET      14     -0.31931   -0.0084882       0.2307      0.91682 GO_mf:go_gtpase_activating_protein_binding
GO_mf:go_oxidoreductase_acti...32        SET      16    -0.042811   -0.0012166      0.23799      0.57138 GO_mf:go_oxidoreductase_activity_acting_on_the_ch_nh2_group_of_donors_oxygen_as_acceptor
GO_mf:go_hsp70_protein_bindi...          SET      42     0.049353    0.0022708      0.13995      0.36218 GO_mf:go_hsp70_protein_binding
GO_mf:go_snrna_binding                   SET      39     -0.10603   -0.0047015      0.12941       0.7937 GO_mf:go_snrna_binding
GO_mf:go_enzyme_regulator_ac...          SET     997     0.014396    0.0031482     0.029694      0.31391 GO_mf:go_enzyme_regulator_activity
GO_mf:go_arf_guanyl_nucleoti...          SET      19    -0.020437  -0.00063281      0.23385      0.53482 GO_mf:go_arf_guanyl_nucleotide_exchange_factor_activity
GO_mf:go_carbonate_dehydrata...          SET      14     0.099025    0.0026324      0.27219        0.358 GO_mf:go_carbonate_dehydratase_activity
GO_mf:go_receptor_signaling_...          SET      23     0.092412    0.0031481      0.19192      0.31508 GO_mf:go_receptor_signaling_complex_scaffold_activity
GO_mf:go_myosin_v_binding                SET      17    -0.034797   -0.0010193      0.19032      0.57254 GO_mf:go_myosin_v_binding
GO_mf:go_exopeptidase_activi...          SET     112      0.08145     0.006109     0.090979      0.18533 GO_mf:go_exopeptidase_activity
GO_mf:go_nucleotide_transmem...          SET      18    -0.061996   -0.0018686      0.18461       0.6315 GO_mf:go_nucleotide_transmembrane_transporter_activity
GO_mf:go_fucosyltransferase_...          SET      13     -0.17796   -0.0045588      0.28572       0.7333 GO_mf:go_fucosyltransferase_activity
GO_mf:go_solute_proton_sympo...          SET      23      0.18301    0.0062342      0.19733      0.17686 GO_mf:go_solute_proton_symporter_activity
GO_mf:go_platelet_derived_gr...1         SET      11      -0.2849   -0.0067139      0.31412      0.81779 GO_mf:go_platelet_derived_growth_factor_binding
GO_mf:go_phosphotransferase_...2         SET       7     0.058677    0.0011032      0.32659      0.42871 GO_mf:go_phosphotransferase_activity_nitrogenous_group_as_acceptor
GO_mf:go_snare_binding                   SET     103     0.028893    0.0020786     0.089218      0.37303 GO_mf:go_snare_binding
GO_mf:go_gtp_rho_binding                 SET      18    -0.093935   -0.0028312      0.21311      0.67031 GO_mf:go_gtp_rho_binding
GO_mf:go_delayed_rectifier_p...          SET      32     0.098165    0.0039435      0.18415      0.29699 GO_mf:go_delayed_rectifier_potassium_channel_activity
GO_mf:go_nad_dependent_prote...          SET      16     -0.45812    -0.013018      0.20323       0.9879 GO_mf:go_nad_dependent_protein_deacetylase_activity
GO_mf:go_phosphatidic_acid_b...          SET      19    0.0044435   0.00013759      0.21569      0.49178 GO_mf:go_phosphatidic_acid_binding
GO_mf:go_dicarboxylic_acid_t...          SET      40    -0.099933   -0.0044875      0.14278        0.758 GO_mf:go_dicarboxylic_acid_transmembrane_transporter_activity
GO_mf:go_translation_regulat...1         SET     133    -0.065658   -0.0053635     0.076807      0.80367 GO_mf:go_translation_regulator_activity
GO_mf:go_acetylglucosaminylt...          SET      52     -0.12118   -0.0062023      0.12527       0.8333 GO_mf:go_acetylglucosaminyltransferase_activity
GO_mf:go_intramolecular_oxid...3         SET      13      -0.2835   -0.0072623      0.26365      0.85887 GO_mf:go_intramolecular_oxidoreductase_activity_transposing_c_c_bonds
GO_mf:go_nf_kappab_binding               SET      29     -0.14595   -0.0055821      0.17846      0.79327 GO_mf:go_nf_kappab_binding
GO_mf:go_sodium_independent_...          SET      16     -0.42018     -0.01194      0.28332      0.93096 GO_mf:go_sodium_independent_organic_anion_transmembrane_transporter_activity
GO_mf:go_bioactive_lipid_rec...          SET      14       0.1296    0.0034452      0.23385      0.28972 GO_mf:go_bioactive_lipid_receptor_activity
GO_mf:go_store_operated_calc...          SET      10     -0.47562    -0.010687      0.31614      0.93376 GO_mf:go_store_operated_calcium_channel_activity
GO_mf:go_calcium_dependent_p...4         SET      10      0.34898    0.0078413      0.27674      0.10366 GO_mf:go_calcium_dependent_protein_kinase_activity
GO_mf:go_macromolecule_trans...          SET      23   -0.0063381  -0.00021591      0.17405      0.51452 GO_mf:go_macromolecule_transmembrane_transporter_activity
GO_mf:go_rac_gtpase_binding              SET      68     -0.15087   -0.0088268      0.10476      0.92507 GO_mf:go_rac_gtpase_binding
GO_mf:go_sulfuric_ester_hydr...          SET      18     -0.53446    -0.016109      0.21294      0.99396 GO_mf:go_sulfuric_ester_hydrolase_activity
GO_mf:go_secondary_active_tr...          SET     233    -0.054707   -0.0058999     0.060534      0.81692 GO_mf:go_secondary_active_transmembrane_transporter_activity
GO_mf:go_peptidoglycan_bindi...          SET      16     -0.46215    -0.013133      0.27155       0.9556 GO_mf:go_peptidoglycan_binding
GO_mf:go_hyaluronic_acid_bin...          SET      20     0.020089    0.0006382       0.2083      0.46158 GO_mf:go_hyaluronic_acid_binding
GO_mf:go_translation_repress...1         SET      25     0.065855    0.0023388      0.18215      0.35885 GO_mf:go_translation_repressor_activity
GO_mf:go_dna_directed_dna_po...          SET      25     0.050072    0.0017782      0.18496      0.39331 GO_mf:go_dna_directed_dna_polymerase_activity
GO_mf:go_cofactor_binding                SET     486    -0.050954    -0.007885     0.041559      0.88991 GO_mf:go_cofactor_binding
GO_mf:go_rna_polymerase_ii_a...1         SET      41     -0.14874   -0.0067619      0.15046      0.83855 GO_mf:go_rna_polymerase_ii_activating_transcription_factor_binding
GO_mf:go_peroxisome_prolifer...          SET      11      0.48178     0.011353      0.29088     0.048838 GO_mf:go_peroxisome_proliferator_activated_receptor_binding
GO_mf:go_oxidoreductase_acti...7         SET     125     -0.19709    -0.015612     0.085963      0.98906 GO_mf:go_oxidoreductase_activity_acting_on_ch_oh_group_of_donors
GO_mf:go_cullin_family_prote...          SET      18      0.43231      0.01303      0.22178     0.025641 GO_mf:go_cullin_family_protein_binding
GO_mf:go_protein_tyrosine_ki...3         SET      87    -0.089109   -0.0058942      0.10125       0.8106 GO_mf:go_protein_tyrosine_kinase_binding
GO_mf:go_insulin_receptor_su...          SET      11     -0.53735    -0.012663      0.28039      0.97233 GO_mf:go_insulin_receptor_substrate_binding
GO_mf:go_monovalent_cation_p...          SET      12   -0.0087591  -0.00021559       0.2467      0.51416 GO_mf:go_monovalent_cation_proton_antiporter_activity
GO_mf:go_zinc_ion_binding                SET     796     0.021028     0.004131     0.033074      0.26246 GO_mf:go_zinc_ion_binding
GO_mf:go_tetrapyrrole_binding            SET     137    -0.064668    -0.005361     0.083996      0.77931 GO_mf:go_tetrapyrrole_binding
GO_mf:go_3_5_exonuclease_act...          SET      51      0.11523    0.0058409      0.12632      0.18083 GO_mf:go_3_5_exonuclease_activity
GO_mf:go_mitogen_activated_p...3         SET      18     -0.34945    -0.010532      0.20224      0.95798 GO_mf:go_mitogen_activated_protein_kinase_kinase_kinase_binding
GO_mf:go_pdz_domain_binding              SET      83    -0.096523   -0.0062368      0.10402      0.82327 GO_mf:go_pdz_domain_binding
GO_mf:go_potassium_channel_r...          SET      50     0.074304    0.0037295      0.12628      0.27813 GO_mf:go_potassium_channel_regulator_activity
GO_mf:go_extracellular_ligan...          SET      74    -0.013455  -0.00082111      0.11569       0.5463 GO_mf:go_extracellular_ligand_gated_ion_channel_activity
GO_mf:go_g_protein_coupled_a...3         SET      53     0.068195    0.0035238      0.13837      0.31106 GO_mf:go_g_protein_coupled_amine_receptor_activity
GO_mf:go_cxcr_chemokine_rece...          SET      11      0.30804    0.0072591      0.31742      0.16591 GO_mf:go_cxcr_chemokine_receptor_binding
GO_mf:go_iron_ion_binding                SET     144    -0.047327   -0.0040216     0.082775      0.71625 GO_mf:go_iron_ion_binding
GO_mf:go_steroid_hydroxylase...          SET      33     0.064024    0.0026118      0.17778      0.35938 GO_mf:go_steroid_hydroxylase_activity
GO_mf:go_signaling_adaptor_a...          SET      79     -0.22041    -0.013896      0.10173      0.98486 GO_mf:go_signaling_adaptor_activity
GO_mf:go_g_protein_beta_gamm...          SET      20      0.20652    0.0065608      0.21459      0.16794 GO_mf:go_g_protein_beta_gamma_subunit_complex_binding
GO_mf:go_dopamine_binding                SET      12    -0.010889  -0.00026802      0.31138      0.51395 GO_mf:go_dopamine_binding
GO_mf:go_sh3_sh2_adaptor_act...          SET      53     -0.18484    -0.009551      0.12383      0.93223 GO_mf:go_sh3_sh2_adaptor_activity
GO_mf:go_retinol_binding                 SET      15    -0.095997   -0.0026414      0.21039       0.6759 GO_mf:go_retinol_binding
GO_mf:go_inorganic_anion_exc...          SET      13      0.39731     0.010178      0.26531     0.067137 GO_mf:go_inorganic_anion_exchanger_activity
GO_mf:go_retinol_dehydrogena...          SET      19     -0.17973   -0.0055652      0.22876      0.78396 GO_mf:go_retinol_dehydrogenase_activity
GO_mf:go_phospholipase_c_act...          SET      28    -0.022108  -0.00083083      0.18012      0.54884 GO_mf:go_phospholipase_c_activity
GO_mf:go_nucleosomal_dna_bin...          SET      51    -0.092669   -0.0046974      0.11647      0.78687 GO_mf:go_nucleosomal_dna_binding
GO_mf:go_lipase_activity                 SET     124     -0.25922    -0.020451     0.085578      0.99877 GO_mf:go_lipase_activity
GO_mf:go_phosphatidylinosito...2         SET      27     -0.16807   -0.0062025       0.1764      0.82964 GO_mf:go_phosphatidylinositol_3_4_bisphosphate_binding
GO_mf:go_actin_dependent_atp...          SET      12      0.17284     0.004254      0.27392      0.26403 GO_mf:go_actin_dependent_atpase_activity
GO_mf:go_protein_serine_thre...2         SET     433     0.041158      0.00602     0.044117      0.17543 GO_mf:go_protein_serine_threonine_kinase_activity
GO_mf:go_methyl_cpg_binding              SET      24     -0.21796   -0.0075843      0.20076      0.86117 GO_mf:go_methyl_cpg_binding
GO_mf:go_translation_regulat...2         SET     103    -0.043395    -0.003122     0.085067      0.69502 GO_mf:go_translation_regulator_activity_nucleic_acid_binding
GO_mf:go_actin_monomer_bindi...          SET      27    -0.078388   -0.0028929      0.17784      0.67031 GO_mf:go_actin_monomer_binding
GO_mf:go_repressing_transcri...          SET      69    -0.048414   -0.0028532      0.11065      0.66914 GO_mf:go_repressing_transcription_factor_binding
GO_mf:go_polyol_transmembran...          SET      10     -0.47272    -0.010622      0.38157       0.8923 GO_mf:go_polyol_transmembrane_transporter_activity
GO_mf:go_chromatin_binding               SET     522     0.081752     0.013099     0.039315     0.018797 GO_mf:go_chromatin_binding
GO_mf:go_myosin_binding                  SET      66     -0.20007    -0.011533      0.10578       0.9707 GO_mf:go_myosin_binding
GO_mf:go_hydrolase_activity_...5         SET      74     -0.13372   -0.0081603      0.10358      0.90165 GO_mf:go_hydrolase_activity_acting_on_carbon_nitrogen_but_not_peptide_bonds_in_linear_amides
GO_mf:go_chemorepellent_acti...          SET      26     -0.30333    -0.010985      0.18806      0.94661 GO_mf:go_chemorepellent_activity
GO_mf:go_map_kinase_kinase_a...          SET      16  -0.00011632  -3.3055e-06       0.2269       0.5002 GO_mf:go_map_kinase_kinase_activity
GO_mf:go_antigen_binding                 SET      53    -0.066076   -0.0034143      0.14227      0.67884 GO_mf:go_antigen_binding
GO_mf:go_protein_domain_spec...          SET     683     0.042511    0.0077587     0.034447      0.10859 GO_mf:go_protein_domain_specific_binding
GO_mf:go_sodium_channel_regu...          SET      34    -0.058119   -0.0024065      0.17039      0.63348 GO_mf:go_sodium_channel_regulator_activity
GO_mf:go_poly_a_specific_rib...          SET      13      0.18245    0.0046739      0.21826       0.2016 GO_mf:go_poly_a_specific_ribonuclease_activity
GO_mf:go_oxidoreductase_acti...24        SET      44   0.00080041   3.7692e-05      0.14541       0.4978 GO_mf:go_oxidoreductase_activity_acting_on_the_aldehyde_or_oxo_group_of_donors
GO_mf:go_double_stranded_rna...2         SET      74      0.11674    0.0071239      0.10287      0.12824 GO_mf:go_double_stranded_rna_binding
GO_mf:go_mhc_protein_binding             SET      32     0.065368     0.002626      0.15478      0.33639 GO_mf:go_mhc_protein_binding
GO_mf:go_potassium_channel_a...          SET     122      0.12322    0.0096433     0.090724     0.087209 GO_mf:go_potassium_channel_activity
GO_mf:go_fatty_acid_ligase_a...          SET      21    -0.088383    -0.002877      0.21213      0.66153 GO_mf:go_fatty_acid_ligase_activity
GO_mf:go_apolipoprotein_bind...          SET      17    -0.005074  -0.00014862      0.23594      0.50858 GO_mf:go_apolipoprotein_binding
GO_mf:go_lipid_binding                   SET     717    -0.011307   -0.0021126      0.03586      0.62374 GO_mf:go_lipid_binding
GO_mf:go_histone_acetyltrans...2         SET      29      0.21022    0.0080401      0.16515      0.10154 GO_mf:go_histone_acetyltransferase_binding
GO_mf:go_structural_constitu...1         SET      97    -0.054193   -0.0037841     0.092401      0.72123 GO_mf:go_structural_constituent_of_cytoskeleton
GO_mf:go_igg_binding                     SET      10     -0.19037   -0.0042774      0.29249      0.74242 GO_mf:go_igg_binding
GO_mf:go_2_iron_2_sulfur_clu...          SET      21       0.2662    0.0086653      0.18354     0.073486 GO_mf:go_2_iron_2_sulfur_cluster_binding
GO_mf:go_alpha_actinin_bindi...          SET      31      0.11308    0.0044713      0.17474      0.25877 GO_mf:go_alpha_actinin_binding
GO_mf:go_oxidoreductase_acti...3         SET      58    -0.066436   -0.0035907       0.1238      0.70424 GO_mf:go_oxidoreductase_activity_acting_on_a_sulfur_group_of_donors
