# MEAN_SAMPLE_SIZE = 51027
# TOTAL_GENES = 18669
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_macromolecule_depal...          SET      10      0.20749     0.004801      0.23952      0.19317 GO_bp:go_macromolecule_depalmitoylation
GO_bp:go_positive_regulation...809       SET       5      0.39643    0.0064871       0.4527       0.1906 GO_bp:go_positive_regulation_of_the_force_of_heart_contraction
GO_bp:go_import_across_plasm...          SET     109     0.089012    0.0067817     0.088266      0.15663 GO_bp:go_import_across_plasma_membrane
GO_bp:go_response_to_interle...11        SET      31     -0.17895   -0.0072862      0.17742      0.84342 GO_bp:go_response_to_interleukin_7
GO_bp:go_response_to_mitocho...          SET      19      -0.1927   -0.0061445      0.18182      0.85539 GO_bp:go_response_to_mitochondrial_depolarisation
GO_bp:go_mrna_cleavage_invol...          SET      12      0.23001    0.0058297      0.19743      0.12202 GO_bp:go_mrna_cleavage_involved_in_mrna_processing
GO_bp:go_neurotransmitter_re...4         SET      22      -0.2051   -0.0070369      0.18198      0.87014 GO_bp:go_neurotransmitter_reuptake
GO_bp:go_spontaneous_synapti...          SET       7    -0.048915  -0.00094703      0.33636      0.55781 GO_bp:go_spontaneous_synaptic_transmission
GO_bp:go_folate_transmembran...          SET       6      0.27976    0.0050147      0.41773      0.25152 GO_bp:go_folate_transmembrane_transport
GO_bp:go_intestinal_lipid_ab...          SET      16     0.034675    0.0010147      0.20541      0.43297 GO_bp:go_intestinal_lipid_absorption
GO_bp:go_vesicle_mediated_tr...3         SET      88     -0.11149   -0.0076366     0.097929      0.87253 GO_bp:go_vesicle_mediated_transport_to_the_plasma_membrane
GO_bp:go_maintenance_of_post...          SET       4      0.31117    0.0045545      0.40138       0.2191 GO_bp:go_maintenance_of_postsynaptic_specialization_structure
GO_bp:go_exocytic_insertion_...          SET       5      0.53621    0.0087743      0.40766     0.094208 GO_bp:go_exocytic_insertion_of_neurotransmitter_receptor_to_plasma_membrane
GO_bp:go_synapse_pruning                 SET      10      0.62473     0.014455      0.30147     0.019126 GO_bp:go_synapse_pruning
GO_bp:go_postsynaptic_neurot...          SET      18    -0.081255   -0.0025219      0.23323      0.63622 GO_bp:go_postsynaptic_neurotransmitter_receptor_internalization
GO_bp:go_modification_of_pos...1         SET      10     0.065319    0.0015114      0.28493      0.40934 GO_bp:go_modification_of_postsynaptic_actin_cytoskeleton
GO_bp:go_regulation_of_membr...2         SET       6      0.60705     0.010881      0.38619     0.057995 GO_bp:go_regulation_of_membrane_depolarization_during_action_potential
GO_bp:go_regulation_of_membr...9         SET       7      0.47249    0.0091477      0.36836     0.099813 GO_bp:go_regulation_of_membrane_repolarization_during_action_potential
GO_bp:go_regulation_of_neuro...11        SET       4      0.34676    0.0050753      0.43553      0.21297 GO_bp:go_regulation_of_neuronal_action_potential
GO_bp:go_regulation_of_cardi...5         SET       7      0.31443    0.0060875      0.34874      0.18363 GO_bp:go_regulation_of_cardiac_muscle_cell_action_potential_involved_in_regulation_of_contraction
GO_bp:go_regulation_of_atria...1         SET       5     -0.40394   -0.0066099      0.44522      0.81786 GO_bp:go_regulation_of_atrial_cardiac_muscle_cell_action_potential
GO_bp:go_membrane_repolariza...3         SET       5     -0.13214   -0.0021623      0.47631      0.60927 GO_bp:go_membrane_repolarization_during_atrial_cardiac_muscle_cell_action_potential
GO_bp:go_membrane_repolariza...4         SET      13     -0.12349   -0.0032577      0.28001       0.6704 GO_bp:go_membrane_repolarization_during_ventricular_cardiac_muscle_cell_action_potential
GO_bp:go_retrograde_trans_sy...1         SET      10      0.44621     0.010325      0.31378     0.077515 GO_bp:go_retrograde_trans_synaptic_signaling
GO_bp:go_retrograde_trans_sy...2         SET       5      0.49022    0.0080218      0.46451      0.14564 GO_bp:go_retrograde_trans_synaptic_signaling_by_lipid
GO_bp:go_postsynaptic_signal...          SET       9     -0.37705   -0.0082768      0.24092       0.9412 GO_bp:go_postsynaptic_signal_transduction
GO_bp:go_axonal_transport                SET      50     -0.14147   -0.0073116      0.11479      0.89109 GO_bp:go_axonal_transport
GO_bp:go_dendritic_transport             SET       9      0.12225    0.0026836      0.24418      0.30831 GO_bp:go_dendritic_transport
GO_bp:go_anterograde_dendrit...          SET       5     0.096516    0.0015794      0.33144      0.38545 GO_bp:go_anterograde_dendritic_transport
GO_bp:go_neurotransmitter_re...3         SET       7     -0.27024    -0.005232      0.39738      0.75176 GO_bp:go_neurotransmitter_receptor_transport_postsynaptic_endosome_to_lysosome
GO_bp:go_receptor_diffusion_...          SET       9     -0.29293   -0.0064303      0.30041      0.83524 GO_bp:go_receptor_diffusion_trapping
GO_bp:go_regulation_of_posts...7         SET      13      0.20607    0.0054361      0.24467      0.19983 GO_bp:go_regulation_of_postsynaptic_neurotransmitter_receptor_activity
GO_bp:go_postsynaptic_actin_...          SET       8      0.15262    0.0031588      0.30837      0.31033 GO_bp:go_postsynaptic_actin_cytoskeleton_organization
GO_bp:go_excitatory_chemical...          SET       7      0.38478    0.0074496      0.32156      0.11574 GO_bp:go_excitatory_chemical_synaptic_transmission
GO_bp:go_vesicle_mediated_tr...2         SET     194    -0.034078   -0.0034558      0.06401      0.70276 GO_bp:go_vesicle_mediated_transport_in_synapse
GO_bp:go_calmodulin_dependen...          SET       8     -0.19469   -0.0040295      0.32826      0.72344 GO_bp:go_calmodulin_dependent_kinase_signaling_pathway
GO_bp:go_modification_of_pos...2         SET      15      0.37063     0.010502      0.23474     0.057186 GO_bp:go_modification_of_postsynaptic_structure
GO_bp:go_vesicle_tethering               SET       7      0.32367    0.0062665      0.39848      0.20832 GO_bp:go_vesicle_tethering
GO_bp:go_postsynapse_assembly            SET      28      0.26146     0.010118      0.18445     0.078176 GO_bp:go_postsynapse_assembly
GO_bp:go_regulation_of_posts...4         SET      60     0.050026    0.0028315      0.12284      0.34191 GO_bp:go_regulation_of_postsynaptic_membrane_neurotransmitter_receptor_levels
GO_bp:go_postsynaptic_specia...2         SET      32      0.18571    0.0076821      0.16751       0.1338 GO_bp:go_postsynaptic_specialization_organization
GO_bp:go_trna_5_end_processi...          SET      16    -0.045022   -0.0013175      0.21416      0.58325 GO_bp:go_trna_5_end_processing
GO_bp:go_atp_hydrolysis_coup...1         SET      53      0.20886     0.011113      0.11527     0.035009 GO_bp:go_atp_hydrolysis_coupled_cation_transmembrane_transport
GO_bp:go_regulation_of_posts...8         SET      12     -0.28709   -0.0072763      0.28095      0.84656 GO_bp:go_regulation_of_postsynaptic_neurotransmitter_receptor_internalization
GO_bp:go_regulation_of_posts...9         SET      13      0.23558    0.0062145      0.26879       0.1904 GO_bp:go_regulation_of_postsynaptic_specialization_assembly
GO_bp:go_regulation_of_modif...1         SET       6      0.69357     0.012432      0.37468     0.032087 GO_bp:go_regulation_of_modification_of_postsynaptic_structure
GO_bp:go_postsynaptic_modula...          SET      16     -0.12153   -0.0035565      0.22933      0.70192 GO_bp:go_postsynaptic_modulation_of_chemical_synaptic_transmission
GO_bp:go_presynaptic_modulat...          SET      13      0.20414    0.0053852      0.24715      0.20441 GO_bp:go_presynaptic_modulation_of_chemical_synaptic_transmission
GO_bp:go_presynapse_organiza...          SET      39      0.22424     0.010239       0.1479     0.064742 GO_bp:go_presynapse_organization
GO_bp:go_postsynapse_organiz...          SET     146      0.11373     0.010018     0.076481      0.06852 GO_bp:go_postsynapse_organization
GO_bp:go_regulation_of_presy...1         SET      26      0.18716      0.00698      0.17895      0.14781 GO_bp:go_regulation_of_presynapse_organization
GO_bp:go_regulation_of_posts...1         SET      90      0.12957    0.0089748     0.096827     0.090431 GO_bp:go_regulation_of_postsynapse_organization
GO_bp:go_regulation_of_trans...1         SET     413     0.077222     0.011358     0.044204     0.040333 GO_bp:go_regulation_of_trans_synaptic_signaling
GO_bp:go_postsynaptic_cytosk...          SET       9      0.17652    0.0038749      0.29136      0.27231 GO_bp:go_postsynaptic_cytoskeleton_organization
GO_bp:go_regulation_of_presy...3         SET       7      0.32451    0.0062827      0.37502      0.19344 GO_bp:go_regulation_of_presynaptic_membrane_potential
GO_bp:go_regulation_of_presy...2         SET      15      0.58301      0.01652      0.23227    0.0060398 GO_bp:go_regulation_of_presynaptic_cytosolic_calcium_ion_concentration
GO_bp:go_actin_filament_base...3         SET       8      0.31621    0.0065445      0.28274      0.13171 GO_bp:go_actin_filament_based_transport
GO_bp:go_presynaptic_dense_c...          SET       6      0.63849     0.011445      0.42315     0.065674 GO_bp:go_presynaptic_dense_core_vesicle_exocytosis
GO_bp:go_synaptic_vesicle_en...          SET       6      0.21195    0.0037992      0.45968      0.32237 GO_bp:go_synaptic_vesicle_endosomal_processing
GO_bp:go_trans_synaptic_sign...1         SET       8      0.38991      0.00807      0.36752      0.14436 GO_bp:go_trans_synaptic_signaling_by_lipid
GO_bp:go_trans_synaptic_sign...2         SET       7     0.049787    0.0009639      0.30801       0.4358 GO_bp:go_trans_synaptic_signaling_by_trans_synaptic_complex
GO_bp:go_regulation_of_trans...16        SET       4     -0.50231    -0.007352      0.50406      0.84049 GO_bp:go_regulation_of_translation_at_synapse_modulating_synaptic_transmission
GO_bp:go_trans_synaptic_sign...3         SET      12        0.308    0.0078063      0.25418      0.11282 GO_bp:go_trans_synaptic_signaling_modulating_synaptic_transmission
GO_bp:go_maintenance_of_syna...          SET      13     0.052001    0.0013718      0.21699      0.40531 GO_bp:go_maintenance_of_synapse_structure
GO_bp:go_synaptic_membrane_a...          SET      25      0.23705    0.0086691      0.19652      0.11387 GO_bp:go_synaptic_membrane_adhesion
GO_bp:go_modification_of_syn...          SET      19        0.335     0.010682      0.21036     0.055642 GO_bp:go_modification_of_synaptic_structure
GO_bp:go_chemical_synaptic_t...          SET     101    -0.057151   -0.0041923     0.087908      0.74219 GO_bp:go_chemical_synaptic_transmission_postsynaptic
GO_bp:go_regulation_of_posts...2         SET      10      0.16772    0.0038808      0.30153      0.28903 GO_bp:go_regulation_of_postsynaptic_cytosolic_calcium_ion_concentration
GO_bp:go_inorganic_ion_impor...          SET      79      0.11792    0.0076545      0.10485      0.13037 GO_bp:go_inorganic_ion_import_across_plasma_membrane
GO_bp:go_neurotransmitter_re...1         SET      25     -0.16134   -0.0059001      0.20141      0.78844 GO_bp:go_neurotransmitter_receptor_internalization
GO_bp:go_protein_localizatio...1         SET       9      0.23353    0.0051263      0.30616      0.22281 GO_bp:go_protein_localization_to_axon
GO_bp:go_cardiac_muscle_cell...7         SET      33      0.14514     0.006097      0.16561      0.19041 GO_bp:go_cardiac_muscle_cell_membrane_repolarization
GO_bp:go_atrial_cardiac_musc...1         SET       8      0.17056    0.0035301      0.36674      0.32094 GO_bp:go_atrial_cardiac_muscle_cell_membrane_repolarization
GO_bp:go_ventricular_cardiac...4         SET      24       0.1769    0.0063388      0.19896      0.18698 GO_bp:go_ventricular_cardiac_muscle_cell_membrane_repolarization
GO_bp:go_protein_transport_w...2         SET      44    -0.023926   -0.0011602      0.15076      0.56305 GO_bp:go_protein_transport_within_plasma_membrane
GO_bp:go_endosome_to_plasma_...          SET      10     -0.21053   -0.0048714      0.35523      0.72329 GO_bp:go_endosome_to_plasma_membrane_protein_transport
GO_bp:go_axo_dendritic_prote...          SET      13     -0.15851   -0.0041815      0.23075      0.75393 GO_bp:go_axo_dendritic_protein_transport
GO_bp:go_anterograde_axonal_...          SET       9     -0.28823   -0.0063272      0.28686      0.84249 GO_bp:go_anterograde_axonal_protein_transport
GO_bp:go_signal_release_from...          SET     161     0.029564    0.0027336     0.071143      0.33887 GO_bp:go_signal_release_from_synapse
GO_bp:go_neurotransmitter_re...2         SET      19     -0.15447   -0.0049257      0.19943       0.7807 GO_bp:go_neurotransmitter_receptor_localization_to_postsynaptic_specialization_membrane
GO_bp:go_vascular_endothelia...1         SET      16     0.046041    0.0013473      0.20007        0.409 GO_bp:go_vascular_endothelial_cell_proliferation
GO_bp:go_intestinal_hexose_a...          SET       6      0.85242     0.015279      0.41187     0.019251 GO_bp:go_intestinal_hexose_absorption
GO_bp:go_regulation_of_infla...3         SET       3      0.22443    0.0028449      0.52512      0.33455 GO_bp:go_regulation_of_inflammatory_response_to_wounding
GO_bp:go_neuron_projection_o...          SET      77     0.015158   0.00097149      0.10184      0.44084 GO_bp:go_neuron_projection_organization
GO_bp:go_protein_maturation_...1         SET       5    -0.079188   -0.0012958      0.32967      0.59491 GO_bp:go_protein_maturation_by_4fe_4s_cluster_transfer
GO_bp:go_regulation_of_cellu...23        SET       6     -0.34895   -0.0062548      0.29415      0.88224 GO_bp:go_regulation_of_cellular_response_to_osmotic_stress
GO_bp:go_regulation_of_calci...2         SET      33     -0.20508   -0.0086148      0.14337      0.92369 GO_bp:go_regulation_of_calcineurin_mediated_signaling
GO_bp:go_negative_regulation...66        SET      14    -0.012343   -0.0003379       0.2135      0.52305 GO_bp:go_negative_regulation_of_calcineurin_mediated_signaling
GO_bp:go_positive_regulation...78        SET      16     -0.34275     -0.01003      0.20729      0.95087 GO_bp:go_positive_regulation_of_calcineurin_mediated_signaling
GO_bp:go_regulation_of_adeny...2         SET      12    -0.043546   -0.0011037      0.26432      0.56543 GO_bp:go_regulation_of_adenylate_cyclase_activating_g_protein_coupled_receptor_signaling_pathway
GO_bp:go_positive_regulation...17        SET       5     0.094528    0.0015468      0.41596      0.41011 GO_bp:go_positive_regulation_of_adenylate_cyclase_activating_g_protein_coupled_receptor_signaling_pathway
GO_bp:go_negative_regulation...15        SET       9     -0.13319   -0.0029238      0.28494       0.6799 GO_bp:go_negative_regulation_of_adenylate_cyclase_activating_g_protein_coupled_receptor_signaling_pathway
GO_bp:go_aminoacyl_trna_meta...          SET      11    -0.085355   -0.0020713      0.22958      0.64497 GO_bp:go_aminoacyl_trna_metabolism_involved_in_translational_fidelity
GO_bp:go_regulation_of_actom...          SET      85     0.049183    0.0033112      0.10126      0.31359 GO_bp:go_regulation_of_actomyosin_structure_organization
GO_bp:go_cardiac_muscle_myob...          SET       3     -0.25821    -0.003273      0.51284      0.69269 GO_bp:go_cardiac_muscle_myoblast_proliferation
