# TOTAL_GENES = 19126
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_cc:go_transferase_complex...          SET     240     0.045469    0.0050615     0.053161       0.1962 GO_cc:go_transferase_complex_transferring_phosphorus_containing_groups
GO_cc:go_chromosome_centrome...          SET     182    -0.034358   -0.0033357     0.058841      0.72036 GO_cc:go_chromosome_centromeric_region
GO_cc:go_dna_polymerase_comp...          SET      15     0.030202    0.0008455      0.20494      0.44142 GO_cc:go_dna_polymerase_complex
GO_cc:go_platelet_alpha_gran...1         SET      83    -0.026931   -0.0017703     0.095218      0.61135 GO_cc:go_platelet_alpha_granule
GO_cc:go_telomerase_holoenzy...          SET      18      0.14247    0.0043689      0.16199      0.18956 GO_cc:go_telomerase_holoenzyme_complex
GO_cc:go_intrinsic_component...7         SET     358      0.08451     0.011454     0.042638     0.023747 GO_cc:go_intrinsic_component_of_organelle_membrane
GO_cc:go_ada2_gcn5_ada3_tran...          SET      14     0.034414   0.00093076      0.18803      0.42739 GO_cc:go_ada2_gcn5_ada3_transcription_activator_complex
GO_cc:go_sarcoplasmic_reticu...2         SET      37     -0.13251   -0.0058226      0.13297      0.84049 GO_cc:go_sarcoplasmic_reticulum_membrane
GO_cc:go_u2_type_spliceosoma...          SET      79    -0.022829   -0.0014642     0.085502      0.60527 GO_cc:go_u2_type_spliceosomal_complex
GO_cc:go_plasma_membrane_rec...          SET     183      0.03281    0.0031941     0.064309      0.30496 GO_cc:go_plasma_membrane_receptor_complex
GO_cc:go_acrosomal_membrane              SET      23     -0.12492   -0.0043294      0.17419      0.76335 GO_cc:go_acrosomal_membrane
GO_cc:go_microbody_membrane              SET      57      0.10763    0.0058668      0.10265      0.14722 GO_cc:go_microbody_membrane
GO_cc:go_copi_vesicle_coat               SET      15     -0.21746   -0.0060877      0.19369      0.86922 GO_cc:go_copi_vesicle_coat
GO_cc:go_cytoplasmic_side_of...3         SET     168    -0.010174  -0.00094936     0.065577      0.56165 GO_cc:go_cytoplasmic_side_of_membrane
GO_cc:go_platelet_alpha_gran...3         SET      16      0.18086    0.0052291        0.243      0.22836 GO_cc:go_platelet_alpha_granule_membrane
GO_cc:go_neuron_projection_t...          SET     130        0.163     0.013393     0.077224     0.017401 GO_cc:go_neuron_projection_terminus
GO_cc:go_cytoplasmic_region              SET     474    0.0047006    0.0007308     0.039483      0.45262 GO_cc:go_cytoplasmic_region
GO_cc:go_proteasome_regulato...1         SET      11     -0.20655   -0.0049522      0.20072      0.84826 GO_cc:go_proteasome_regulatory_particle_base_subcomplex
GO_cc:go_ribosome                        SET     215     0.091429    0.0096393     0.053602     0.044039 GO_cc:go_ribosome
GO_cc:go_mhc_protein_complex             SET      22      0.15085    0.0051134      0.24296      0.26734 GO_cc:go_mhc_protein_complex
GO_cc:go_actin_cytoskeleton              SET     476     0.055753    0.0086855     0.039665     0.079934 GO_cc:go_actin_cytoskeleton
GO_cc:go_glycoprotein_complex            SET      18     -0.26171   -0.0080252      0.17946      0.92762 GO_cc:go_glycoprotein_complex
GO_cc:go_exocytic_vesicle                SET     202     0.090995    0.0093023     0.058055     0.058519 GO_cc:go_exocytic_vesicle
GO_cc:go_rna_polymerase_comp...          SET     103     0.059975    0.0043895     0.077969      0.22089 GO_cc:go_rna_polymerase_complex
GO_cc:go_mrna_cleavage_facto...          SET      19     -0.22145   -0.0069766      0.16727      0.90723 GO_cc:go_mrna_cleavage_factor_complex
GO_cc:go_perinuclear_region_...          SET     663    -0.041624   -0.0076144     0.032425      0.90037 GO_cc:go_perinuclear_region_of_cytoplasm
GO_cc:go_nucleolar_part                  SET     173    -0.072906   -0.0069026     0.062907      0.87676 GO_cc:go_nucleolar_part
GO_cc:go_rna_polymerase_ii_t...1         SET     153     0.049468    0.0044069     0.066192      0.22743 GO_cc:go_rna_polymerase_ii_transcription_factor_complex
GO_cc:go_ino80_type_complex              SET      24     -0.11858   -0.0041981       0.1425      0.79734 GO_cc:go_ino80_type_complex
GO_cc:go_cell_cortex_part                SET     169     0.055618    0.0052051     0.064693      0.19498 GO_cc:go_cell_cortex_part
GO_cc:go_smn_complex                     SET      10    -0.024552  -0.00056126      0.26217       0.5373 GO_cc:go_smn_complex
GO_cc:go_golgi_stack                     SET     137     0.061745    0.0052072     0.072405       0.1969 GO_cc:go_golgi_stack
GO_cc:go_scf_ubiquitin_ligas...          SET      62    0.0097061   0.00055174      0.11057      0.46503 GO_cc:go_scf_ubiquitin_ligase_complex
GO_cc:go_cd40_receptor_compl...          SET      11      0.11616     0.002785      0.19398      0.27465 GO_cc:go_cd40_receptor_complex
GO_cc:go_bloc_1_complex                  SET      16     -0.46175     -0.01335      0.18409      0.99393 GO_cc:go_bloc_1_complex
GO_cc:go_t_cell_receptor_com...          SET      17      -0.1876   -0.0055906      0.22373      0.79912 GO_cc:go_t_cell_receptor_complex
GO_cc:go_cytosolic_part                  SET     232    0.0057322    0.0006275     0.052631      0.45664 GO_cc:go_cytosolic_part
GO_cc:go_vacuole                         SET     734     0.016868    0.0032405     0.031204       0.2944 GO_cc:go_vacuole
GO_cc:go_secretory_vesicle               SET     952     0.023869    0.0051912     0.027951      0.19657 GO_cc:go_secretory_vesicle
GO_cc:go_nuclear_speck                   SET     372     0.014258    0.0019691     0.041789      0.36648 GO_cc:go_nuclear_speck
GO_cc:go_nuclear_transcripti...2         SET      25      0.10303    0.0037225      0.16748      0.26923 GO_cc:go_nuclear_transcriptional_repressor_complex
GO_cc:go_nuclear_cyclin_depe...          SET      12     -0.16394   -0.0041052      0.28309      0.71874 GO_cc:go_nuclear_cyclin_dependent_protein_kinase_holoenzyme_complex
GO_cc:go_site_of_polarized_g...          SET     156      0.12657     0.011384     0.071647     0.038658 GO_cc:go_site_of_polarized_growth
GO_cc:go_endocytic_vesicle               SET     280    -0.068755   -0.0082581     0.050861      0.91178 GO_cc:go_endocytic_vesicle
GO_cc:go_chromosomal_region              SET     330    -0.032452   -0.0042259     0.044236       0.7684 GO_cc:go_chromosomal_region
GO_cc:go_inclusion_body                  SET      78    -0.046988   -0.0029946     0.095741      0.68821 GO_cc:go_inclusion_body
GO_cc:go_mitotic_spindle                 SET      95      0.11845    0.0083272     0.086673     0.085886 GO_cc:go_mitotic_spindle
GO_cc:go_anaphase_promoting_...          SET      21    -0.032823    -0.001087      0.14769      0.58794 GO_cc:go_anaphase_promoting_complex
GO_cc:go_nuclear_inclusion_b...          SET      12      0.03674   0.00092001      0.26116      0.44406 GO_cc:go_nuclear_inclusion_body
GO_cc:go_proton_transporting...6         SET      21     0.022618   0.00074907      0.16238      0.44461 GO_cc:go_proton_transporting_two_sector_atpase_complex_proton_transporting_domain
GO_cc:go_male_germ_cell_nucl...          SET      14     -0.18379   -0.0049708      0.21401      0.80477 GO_cc:go_male_germ_cell_nucleus
GO_cc:go_myofilament                     SET      31      0.28879     0.011617      0.13957     0.019278 GO_cc:go_myofilament
GO_cc:go_gemini_of_coiled_bo...          SET      11    -0.013853  -0.00033213       0.2564      0.52154 GO_cc:go_gemini_of_coiled_bodies
GO_cc:go_cell_projection_mem...          SET     327    -0.021127   -0.0027388     0.046621      0.67478 GO_cc:go_cell_projection_membrane
GO_cc:go_apical_part_of_cell             SET     365    -0.049174   -0.0067282     0.046112      0.85687 GO_cc:go_apical_part_of_cell
GO_cc:go_intrinsic_component...1         SET     150      0.11106    0.0097966     0.066822      0.04827 GO_cc:go_intrinsic_component_of_endoplasmic_reticulum_membrane
GO_cc:go_spindle_pole                    SET     150    0.0032953   0.00029069     0.067676      0.48058 GO_cc:go_spindle_pole
GO_cc:go_fanconi_anaemia_nuc...          SET      12     0.024292    0.0006083      0.22254      0.45654 GO_cc:go_fanconi_anaemia_nuclear_complex
GO_cc:go_sex_chromosome                  SET      27     -0.10976    -0.004121      0.15924      0.75466 GO_cc:go_sex_chromosome
GO_cc:go_neuron_part                     SET    1633      0.03446      0.00963     0.022412     0.062086 GO_cc:go_neuron_part
GO_cc:go_cajal_body                      SET      54      0.15399    0.0081711      0.10106     0.063792 GO_cc:go_cajal_body
GO_cc:go_rough_endoplasmic_r...1         SET      81     -0.13153   -0.0085419     0.089981      0.92809 GO_cc:go_rough_endoplasmic_reticulum
GO_cc:go_transferase_complex             SET     734     0.068906     0.013237     0.030304     0.011494 GO_cc:go_transferase_complex
GO_cc:go_vacuolar_proton_tra...          SET      16     -0.03214  -0.00092922      0.19532      0.56535 GO_cc:go_vacuolar_proton_transporting_v_type_atpase_complex
GO_cc:go_apical_junction_com...          SET     132     -0.13914    -0.011519     0.077292      0.96407 GO_cc:go_apical_junction_complex
GO_cc:go_microbody                       SET     132   -0.0080854   -0.0006694     0.070254      0.54581 GO_cc:go_microbody
GO_cc:go_germ_cell_nucleus               SET      19     -0.14547   -0.0045829      0.19148      0.77629 GO_cc:go_germ_cell_nucleus
GO_cc:go_intrinsic_component...9         SET    1612     0.015403    0.0042794     0.023494      0.25603 GO_cc:go_intrinsic_component_of_plasma_membrane
GO_cc:go_pore_complex                    SET      18     -0.17073   -0.0052354      0.21034      0.79151 GO_cc:go_pore_complex
GO_cc:go_lumenal_side_of_mem...          SET      28     0.051893    0.0019841      0.16334      0.37536 GO_cc:go_lumenal_side_of_membrane
GO_cc:go_golgi_associated_ve...2         SET     105     0.011969   0.00088442     0.081141      0.44137 GO_cc:go_golgi_associated_vesicle_membrane
GO_cc:go_cytoplasmic_exosome...          SET      14       -0.355   -0.0096013       0.1934      0.96678 GO_cc:go_cytoplasmic_exosome_rnase_complex_
GO_cc:go_intrinsic_component...8         SET      15     0.020202   0.00056554      0.20323      0.46041 GO_cc:go_intrinsic_component_of_peroxisomal_membrane
GO_cc:go_vesicle_coat                    SET      57     -0.31478    -0.017159      0.10577      0.99854 GO_cc:go_vesicle_coat
GO_cc:go_postsynapse                     SET     580     0.042167    0.0072309     0.036691      0.12524 GO_cc:go_postsynapse
GO_cc:go_precatalytic_splice...          SET      43      0.05825    0.0027589       0.1148      0.30594 GO_cc:go_precatalytic_spliceosome
GO_cc:go_axon                            SET     577      0.07253     0.012407     0.036761     0.024256 GO_cc:go_axon
GO_cc:go_clathrin_coat                   SET      46    -0.093395   -0.0045749      0.12177      0.77845 GO_cc:go_clathrin_coat
GO_cc:go_basal_plasma_membra...          SET      34     -0.14227   -0.0059935      0.14909      0.83002 GO_cc:go_basal_plasma_membrane
GO_cc:go_mcm_complex                     SET      11      0.41943     0.010056        0.221     0.028863 GO_cc:go_mcm_complex
GO_cc:go_nuclear_body                    SET     714     0.036228    0.0068681     0.030663      0.11871 GO_cc:go_nuclear_body
GO_cc:go_ampa_glutamate_rece...          SET      24     0.032647    0.0011558      0.17261      0.42499 GO_cc:go_ampa_glutamate_receptor_complex
GO_cc:go_clathrin_coated_ves...1         SET     180     0.023352    0.0022548     0.065955      0.36165 GO_cc:go_clathrin_coated_vesicle
GO_cc:go_protein_kinase_comp...          SET     102      0.11478    0.0083601     0.084921     0.088255 GO_cc:go_protein_kinase_complex
GO_cc:go_vesicle_lumen                   SET     327     0.019699    0.0025538      0.04581      0.33359 GO_cc:go_vesicle_lumen
GO_cc:go_protein_complex_inv...          SET      36    -0.025749   -0.0011161       0.1514      0.56752 GO_cc:go_protein_complex_involved_in_cell_adhesion
GO_cc:go_trans_golgi_network             SET     224     0.021262    0.0022876     0.053219      0.34476 GO_cc:go_trans_golgi_network
GO_cc:go_photoreceptor_outer...2         SET      15     -0.50272    -0.014073      0.23122      0.98515 GO_cc:go_photoreceptor_outer_segment_membrane
GO_cc:go_hops_complex                    SET      13      0.23658    0.0061659      0.20604      0.12544 GO_cc:go_hops_complex
GO_cc:go_organelle_membrane_...          SET      18      0.26114    0.0080075      0.18104     0.074604 GO_cc:go_organelle_membrane_contact_site
GO_cc:go_sodium_channel_comp...          SET      23     -0.20156   -0.0069856      0.20517      0.83704 GO_cc:go_sodium_channel_complex
GO_cc:go_eukaryotic_translat...3         SET      15    0.0029775   8.3354e-05      0.20456      0.49419 GO_cc:go_eukaryotic_translation_initiation_factor_3_complex
GO_cc:go_ccr4_not_complex                SET      16     0.013376   0.00038674      0.19983      0.47332 GO_cc:go_ccr4_not_complex
GO_cc:go_m_band                          SET      28      0.18092    0.0069176      0.15055      0.11473 GO_cc:go_m_band
GO_cc:go_npbaf_complex                   SET      12      0.11714    0.0029332      0.24206      0.31423 GO_cc:go_npbaf_complex
GO_cc:go_outer_mitochondrial...          SET      17    -0.025676  -0.00076518       0.1919      0.55322 GO_cc:go_outer_mitochondrial_membrane_protein_complex
GO_cc:go_cortical_cytoskelet...          SET     105      0.10257    0.0075788     0.081965      0.10541 GO_cc:go_cortical_cytoskeleton
GO_cc:go_myosin_filament                 SET      22      0.44329     0.015026      0.20851      0.01676 GO_cc:go_myosin_filament
GO_cc:go_cytosolic_small_rib...          SET      38     -0.10541   -0.0046939      0.12662      0.79742 GO_cc:go_cytosolic_small_ribosomal_subunit
GO_cc:go_snare_complex                   SET      45    -0.064211    -0.003111      0.11822      0.70648 GO_cc:go_snare_complex
GO_cc:go_dna_replication_fac...1         SET      15     -0.13293   -0.0037214       0.1902      0.75768 GO_cc:go_dna_replication_factor_a_complex
GO_cc:go_ubiquitin_ligase_co...          SET     271     0.032512    0.0038426     0.050368      0.25931 GO_cc:go_ubiquitin_ligase_complex
GO_cc:go_rough_endoplasmic_r...2         SET      24    0.0087951   0.00031137      0.15518       0.4774 GO_cc:go_rough_endoplasmic_reticulum_membrane
GO_cc:go_axon_initial_segment            SET      20      0.24371    0.0078769      0.20583      0.11821 GO_cc:go_axon_initial_segment
GO_cc:go_u2_snrnp                        SET      17      0.18316    0.0054585      0.18517       0.1613 GO_cc:go_u2_snrnp
GO_cc:go_actin_filament_bund...          SET      64    -0.032414    -0.001872      0.10892      0.61699 GO_cc:go_actin_filament_bundle
GO_cc:go_perinuclear_endopla...          SET      20     -0.12508   -0.0040427      0.20439      0.72971 GO_cc:go_perinuclear_endoplasmic_reticulum
