region2	reg_region	type	tissue/cell	genes
6:29600000-29610000	6:29599715-29601811	prom	E053	ENSG00000204681
6:29600000-29610000	6:29599715-29601811	prom	E054	ENSG00000204681
6:29600000-29610000	6:29599715-29601811	prom	E067	ENSG00000204681
6:29600000-29610000	6:29599715-29601811	prom	E068	ENSG00000204681
6:29600000-29610000	6:29599715-29601811	prom	E069	ENSG00000204681
6:29600000-29610000	6:29599715-29601811	prom	E070	ENSG00000204681
6:29600000-29610000	6:29599715-29601811	prom	E071	ENSG00000204681
6:29600000-29610000	6:29599715-29601811	prom	E072	ENSG00000204681
6:29600000-29610000	6:29599715-29601811	prom	E073	ENSG00000204681
6:29600000-29610000	6:29599715-29601811	prom	E074	ENSG00000204681
6:29600000-29610000	6:29599715-29601811	prom	E081	ENSG00000204681
6:29600000-29610000	6:29599715-29601811	prom	E082	ENSG00000204681
6:29620000-29630000	6:29624993-29625043	prom	E067	ENSG00000204655
6:29620000-29630000	6:29624993-29625043	prom	E068	ENSG00000204655
6:29620000-29630000	6:29624993-29625043	prom	E069	ENSG00000204655
6:29620000-29630000	6:29624993-29625043	prom	E071	ENSG00000204655
6:29620000-29630000	6:29624993-29625043	prom	E072	ENSG00000204655
6:29620000-29630000	6:29624993-29625043	prom	E073	ENSG00000204655
6:29620000-29630000	6:29624993-29625043	prom	E074	ENSG00000204655
6:29620000-29630000	6:29626006-29626129	prom	E067	NA
6:29620000-29630000	6:29626006-29626129	prom	E068	NA
6:29620000-29630000	6:29626006-29626129	prom	E069	NA
6:29620000-29630000	6:29626006-29626129	prom	E071	NA
6:29620000-29630000	6:29626006-29626129	prom	E072	NA
6:29620000-29630000	6:29626006-29626129	prom	E073	NA
6:29620000-29630000	6:29626006-29626129	prom	E074	NA
6:29620000-29630000	6:29627687-29627741	prom	E067	NA
6:29620000-29630000	6:29627687-29627741	prom	E068	NA
6:29620000-29630000	6:29627687-29627741	prom	E069	NA
6:29620000-29630000	6:29627687-29627741	prom	E072	NA
6:29620000-29630000	6:29627687-29627741	prom	E073	NA
6:29620000-29630000	6:29627687-29627741	prom	E074	NA
6:29620000-29630000	6:29629352-29629495	prom	E067	NA
6:29620000-29630000	6:29629352-29629495	prom	E068	NA
6:29620000-29630000	6:29629352-29629495	prom	E069	NA
6:29620000-29630000	6:29629352-29629495	prom	E071	NA
6:29620000-29630000	6:29629352-29629495	prom	E074	NA
6:29710000-29720000	6:29716138-29717717	prom	E067	NA
6:29710000-29720000	6:29716138-29717717	prom	E068	NA
6:29710000-29720000	6:29716138-29717717	prom	E069	NA
6:29710000-29720000	6:29716138-29717717	prom	E071	NA
6:29710000-29720000	6:29716138-29717717	prom	E072	NA
6:29710000-29720000	6:29716138-29717717	prom	E073	NA
6:29710000-29720000	6:29716138-29717717	prom	E074	NA
6:29710000-29720000	6:29716138-29717717	prom	E082	NA
6:29710000-29720000	6:29719913-29720034	prom	E054	NA
6:29710000-29720000	6:29719913-29720034	prom	E067	NA
6:29710000-29720000	6:29719913-29720034	prom	E068	NA
6:29710000-29720000	6:29719913-29720034	prom	E069	NA
6:29710000-29720000	6:29719913-29720034	prom	E070	NA
6:29710000-29720000	6:29719913-29720034	prom	E071	NA
6:29710000-29720000	6:29719913-29720034	prom	E072	NA
6:29710000-29720000	6:29719913-29720034	prom	E073	NA
6:29750000-29760000	6:29759132-29759245	prom	E067	NA
6:29750000-29760000	6:29759132-29759245	prom	E071	NA
6:29750000-29760000	6:29759132-29759245	prom	E072	NA
6:29750000-29760000	6:29759397-29761036	prom	E054	NA
6:29750000-29760000	6:29759397-29761036	prom	E067	NA
6:29750000-29760000	6:29759397-29761036	prom	E068	NA
6:29750000-29760000	6:29759397-29761036	prom	E069	NA
6:29750000-29760000	6:29759397-29761036	prom	E071	NA
6:29750000-29760000	6:29759397-29761036	prom	E072	NA
6:29750000-29760000	6:29759397-29761036	prom	E073	NA
6:29750000-29760000	6:29759397-29761036	prom	E074	NA
1:71520001-71560000	1:71547438-71547587	dyadic	E053	NA
1:71520001-71560000	1:71547438-71547587	dyadic	E054	NA
1:71520001-71560000	1:71547438-71547587	dyadic	E067	NA
1:71520001-71560000	1:71547438-71547587	dyadic	E068	NA
1:71520001-71560000	1:71547438-71547587	dyadic	E069	NA
1:71520001-71560000	1:71547438-71547587	dyadic	E071	NA
1:71520001-71560000	1:71547438-71547587	dyadic	E072	NA
1:71520001-71560000	1:71547438-71547587	dyadic	E073	NA
1:71520001-71560000	1:71547438-71547587	dyadic	E074	NA
1:71520001-71560000	1:71547438-71547587	dyadic	E081	NA
1:71520001-71560000	1:71547438-71547587	dyadic	E082	NA
1:72120001-72160000	1:72122615-72122908	dyadic	E054	NA
1:73080001-73120000	1:73101531-73101671	dyadic	E053	NA
1:73080001-73120000	1:73101531-73101671	dyadic	E054	NA
1:73080001-73120000	1:73101531-73101671	dyadic	E070	NA
1:73080001-73120000	1:73101531-73101671	dyadic	E081	NA
1:73080001-73120000	1:73101531-73101671	dyadic	E082	NA
1:73080001-73120000	1:73101780-73101875	dyadic	E053	NA
1:73080001-73120000	1:73101780-73101875	dyadic	E054	NA
1:73080001-73120000	1:73101780-73101875	dyadic	E070	NA
1:73080001-73120000	1:73101780-73101875	dyadic	E081	NA
1:73080001-73120000	1:73101780-73101875	dyadic	E082	NA
1:73360001-73400000	1:73361832-73361885	dyadic	E053	NA
1:73360001-73400000	1:73361832-73361885	dyadic	E054	NA
1:73360001-73400000	1:73362103-73362189	dyadic	E053	NA
1:73360001-73400000	1:73362103-73362189	dyadic	E054	NA
1:74960001-75000000	1:74972502-74972584	dyadic	E053	NA
1:74960001-75000000	1:74972502-74972584	dyadic	E054	NA
1:74960001-75000000	1:74972502-74972584	dyadic	E081	NA
1:75000001-75040000	1:75036569-75036870	dyadic	E053	NA
1:75000001-75040000	1:75036569-75036870	dyadic	E070	NA
1:75000001-75040000	1:75036569-75036870	dyadic	E072	NA
1:75000001-75040000	1:75036569-75036870	dyadic	E082	NA
1:75000001-75040000	1:75037732-75037782	dyadic	E070	NA
1:75000001-75040000	1:75037732-75037782	dyadic	E074	NA
1:75000001-75040000	1:75037834-75037894	dyadic	E074	NA
14:40560001-40600000	14:40592344-40592582	dyadic	E070	NA
14:42110000-42120000	14:42112725-42113073	dyadic	E081	NA
14:44240001-44280000	14:44248430-44248705	dyadic	E074	NA
6:24350000-24360000	6:24358788-24358875	dyadic	E053	NA
6:24350000-24360000	6:24358788-24358875	dyadic	E069	NA
6:24350000-24360000	6:24358788-24358875	dyadic	E082	NA
6:24770000-24780000	6:24774258-24774319	dyadic	E070	NA
6:24770000-24780000	6:24774258-24774319	dyadic	E082	NA
6:24770000-24780000	6:24776682-24776855	dyadic	E053	NA
6:24770000-24780000	6:24776682-24776855	dyadic	E054	NA
6:24770000-24780000	6:24776682-24776855	dyadic	E067	NA
6:24770000-24780000	6:24776682-24776855	dyadic	E068	NA
6:24770000-24780000	6:24776682-24776855	dyadic	E069	NA
6:24770000-24780000	6:24776682-24776855	dyadic	E070	NA
6:24770000-24780000	6:24776682-24776855	dyadic	E071	NA
6:24770000-24780000	6:24776682-24776855	dyadic	E072	NA
6:24770000-24780000	6:24776682-24776855	dyadic	E073	NA
6:24770000-24780000	6:24776682-24776855	dyadic	E074	NA
6:24770000-24780000	6:24776682-24776855	dyadic	E082	NA
6:24770000-24780000	6:24776863-24777112	dyadic	E053	NA
6:24770000-24780000	6:24776863-24777112	dyadic	E054	NA
6:24770000-24780000	6:24776863-24777112	dyadic	E067	NA
6:24770000-24780000	6:24776863-24777112	dyadic	E068	NA
6:24770000-24780000	6:24776863-24777112	dyadic	E069	NA
6:24770000-24780000	6:24776863-24777112	dyadic	E070	NA
6:24770000-24780000	6:24776863-24777112	dyadic	E072	NA
6:24770000-24780000	6:24776863-24777112	dyadic	E082	NA
6:25560001-25600000	6:25576740-25576857	dyadic	E053	NA
6:25560001-25600000	6:25576740-25576857	dyadic	E054	NA
6:25560001-25600000	6:25576740-25576857	dyadic	E067	NA
6:25560001-25600000	6:25576740-25576857	dyadic	E070	NA
6:25560001-25600000	6:25576740-25576857	dyadic	E073	NA
6:25560001-25600000	6:25576740-25576857	dyadic	E074	NA
6:25560001-25600000	6:25576740-25576857	dyadic	E081	NA
6:25560001-25600000	6:25576740-25576857	dyadic	E082	NA
6:25560001-25600000	6:25591354-25591566	dyadic	E053	NA
6:25560001-25600000	6:25591354-25591566	dyadic	E054	NA
6:25560001-25600000	6:25591354-25591566	dyadic	E070	NA
6:25560001-25600000	6:25591679-25591766	dyadic	E053	NA
6:25560001-25600000	6:25591679-25591766	dyadic	E054	NA
6:25560001-25600000	6:25591679-25591766	dyadic	E070	NA
6:25560001-25600000	6:25591790-25591910	dyadic	E053	NA
6:25560001-25600000	6:25591790-25591910	dyadic	E054	NA
6:25560001-25600000	6:25591790-25591910	dyadic	E070	NA
6:25600001-25640000	6:25603520-25603795	dyadic	E082	NA
6:26000001-26040000	6:26028074-26028292	dyadic	E053	NA
6:26000001-26040000	6:26028074-26028292	dyadic	E054	NA
6:26000001-26040000	6:26028074-26028292	dyadic	E068	NA
6:26000001-26040000	6:26028074-26028292	dyadic	E070	NA
6:26000001-26040000	6:26028074-26028292	dyadic	E073	NA
6:26000001-26040000	6:26028074-26028292	dyadic	E082	NA
6:26020000-26030000	6:26028074-26028292	dyadic	E053	NA
6:26020000-26030000	6:26028074-26028292	dyadic	E054	NA
6:26020000-26030000	6:26028074-26028292	dyadic	E068	NA
6:26020000-26030000	6:26028074-26028292	dyadic	E070	NA
6:26020000-26030000	6:26028074-26028292	dyadic	E073	NA
6:26020000-26030000	6:26028074-26028292	dyadic	E082	NA
6:26040001-26080000	6:26057569-26057746	dyadic	E053	NA
6:26040001-26080000	6:26057569-26057746	dyadic	E054	NA
6:26040001-26080000	6:26057569-26057746	dyadic	E067	NA
6:26040001-26080000	6:26057569-26057746	dyadic	E069	NA
6:26040001-26080000	6:26057569-26057746	dyadic	E070	NA
6:26040001-26080000	6:26057569-26057746	dyadic	E071	NA
6:26040001-26080000	6:26057569-26057746	dyadic	E072	NA
6:26040001-26080000	6:26057569-26057746	dyadic	E073	NA
6:26040001-26080000	6:26057569-26057746	dyadic	E081	NA
6:26050000-26060000	6:26057569-26057746	dyadic	E053	NA
6:26050000-26060000	6:26057569-26057746	dyadic	E054	NA
6:26050000-26060000	6:26057569-26057746	dyadic	E067	NA
6:26050000-26060000	6:26057569-26057746	dyadic	E069	NA
6:26050000-26060000	6:26057569-26057746	dyadic	E070	NA
6:26050000-26060000	6:26057569-26057746	dyadic	E071	NA
6:26050000-26060000	6:26057569-26057746	dyadic	E072	NA
6:26050000-26060000	6:26057569-26057746	dyadic	E073	NA
6:26050000-26060000	6:26057569-26057746	dyadic	E081	NA
6:26080000-26090000	6:26087078-26087124	dyadic	E071	NA
6:26080000-26090000	6:26087179-26087296	dyadic	E071	ENSG00000010704
6:26080001-26120000	6:26087078-26087124	dyadic	E071	NA
6:26080001-26120000	6:26087179-26087296	dyadic	E071	ENSG00000010704
6:26160001-26200000	6:26171196-26171266	dyadic	E053	NA
6:26160001-26200000	6:26171196-26171266	dyadic	E067	NA
6:26160001-26200000	6:26171196-26171266	dyadic	E070	NA
6:26160001-26200000	6:26171196-26171266	dyadic	E081	NA
6:26160001-26200000	6:26171317-26171393	dyadic	E053	NA
6:26160001-26200000	6:26171317-26171393	dyadic	E054	NA
6:26160001-26200000	6:26171317-26171393	dyadic	E067	NA
6:26160001-26200000	6:26171317-26171393	dyadic	E070	NA
6:26160001-26200000	6:26171317-26171393	dyadic	E073	NA
6:26160001-26200000	6:26171317-26171393	dyadic	E081	NA
6:26160001-26200000	6:26171465-26171561	dyadic	E053	NA
6:26160001-26200000	6:26171465-26171561	dyadic	E054	NA
6:26160001-26200000	6:26171465-26171561	dyadic	E067	NA
6:26160001-26200000	6:26171465-26171561	dyadic	E068	NA
6:26160001-26200000	6:26171465-26171561	dyadic	E070	NA
6:26160001-26200000	6:26171465-26171561	dyadic	E073	NA
6:26160001-26200000	6:26171465-26171561	dyadic	E081	NA
6:26160001-26200000	6:26171465-26171561	dyadic	E082	NA
6:26200000-26210000	6:26201040-26201092	dyadic	E070	NA
6:26200000-26210000	6:26203241-26203447	dyadic	E070	NA
6:26200000-26210000	6:26203241-26203447	dyadic	E082	NA
6:26200000-26210000	6:26203490-26203540	dyadic	E070	NA
6:26200000-26210000	6:26203490-26203540	dyadic	E082	NA
6:26200000-26210000	6:26203564-26203658	dyadic	E053	NA
6:26200000-26210000	6:26203564-26203658	dyadic	E054	NA
6:26200000-26210000	6:26203564-26203658	dyadic	E070	NA
6:26200000-26210000	6:26203564-26203658	dyadic	E082	NA
6:26200000-26210000	6:26203716-26203888	dyadic	E053	NA
6:26200000-26210000	6:26203716-26203888	dyadic	E054	NA
6:26200000-26210000	6:26203716-26203888	dyadic	E070	NA
6:26200000-26210000	6:26203716-26203888	dyadic	E082	NA
6:26200000-26210000	6:26207076-26207372	dyadic	E053	NA
6:26200000-26210000	6:26207076-26207372	dyadic	E054	NA
6:26200000-26210000	6:26207076-26207372	dyadic	E067	NA
6:26200000-26210000	6:26207076-26207372	dyadic	E068	NA
6:26200000-26210000	6:26207076-26207372	dyadic	E069	NA
6:26200000-26210000	6:26207076-26207372	dyadic	E070	NA
6:26200000-26210000	6:26207076-26207372	dyadic	E071	NA
6:26200000-26210000	6:26207076-26207372	dyadic	E072	NA
6:26200000-26210000	6:26207076-26207372	dyadic	E073	NA
6:26200000-26210000	6:26207076-26207372	dyadic	E074	NA
6:26200000-26210000	6:26207076-26207372	dyadic	E081	NA
6:26200000-26210000	6:26207076-26207372	dyadic	E082	NA
6:26200001-26240000	6:26201040-26201092	dyadic	E070	NA
6:26200001-26240000	6:26203241-26203447	dyadic	E070	NA
6:26200001-26240000	6:26203241-26203447	dyadic	E082	NA
6:26200001-26240000	6:26203490-26203540	dyadic	E070	NA
6:26200001-26240000	6:26203490-26203540	dyadic	E082	NA
6:26200001-26240000	6:26203564-26203658	dyadic	E053	NA
6:26200001-26240000	6:26203564-26203658	dyadic	E054	NA
6:26200001-26240000	6:26203564-26203658	dyadic	E070	NA
6:26200001-26240000	6:26203564-26203658	dyadic	E082	NA
6:26200001-26240000	6:26203716-26203888	dyadic	E053	NA
6:26200001-26240000	6:26203716-26203888	dyadic	E054	NA
6:26200001-26240000	6:26203716-26203888	dyadic	E070	NA
6:26200001-26240000	6:26203716-26203888	dyadic	E082	NA
6:26200001-26240000	6:26207076-26207372	dyadic	E053	NA
6:26200001-26240000	6:26207076-26207372	dyadic	E054	NA
6:26200001-26240000	6:26207076-26207372	dyadic	E067	NA
6:26200001-26240000	6:26207076-26207372	dyadic	E068	NA
6:26200001-26240000	6:26207076-26207372	dyadic	E069	NA
6:26200001-26240000	6:26207076-26207372	dyadic	E070	NA
6:26200001-26240000	6:26207076-26207372	dyadic	E071	NA
6:26200001-26240000	6:26207076-26207372	dyadic	E072	NA
6:26200001-26240000	6:26207076-26207372	dyadic	E073	NA
6:26200001-26240000	6:26207076-26207372	dyadic	E074	NA
6:26200001-26240000	6:26207076-26207372	dyadic	E081	NA
6:26200001-26240000	6:26207076-26207372	dyadic	E082	NA
6:26200001-26240000	6:26214697-26214771	dyadic	E081	NA
6:26200001-26240000	6:26214697-26214771	dyadic	E082	NA
6:26210000-26220000	6:26214697-26214771	dyadic	E081	NA
6:26210000-26220000	6:26214697-26214771	dyadic	E082	NA
6:26240000-26250000	6:26249308-26249494	dyadic	E053	NA
6:26240000-26250000	6:26249308-26249494	dyadic	E054	NA
6:26240000-26250000	6:26249308-26249494	dyadic	E070	NA
6:26240000-26250000	6:26249308-26249494	dyadic	E081	NA
6:26240001-26280000	6:26249308-26249494	dyadic	E053	NA
6:26240001-26280000	6:26249308-26249494	dyadic	E054	NA
6:26240001-26280000	6:26249308-26249494	dyadic	E070	NA
6:26240001-26280000	6:26249308-26249494	dyadic	E081	NA
6:26240001-26280000	6:26254807-26254911	dyadic	E053	NA
6:26240001-26280000	6:26254807-26254911	dyadic	E070	NA
6:26240001-26280000	6:26255098-26255329	dyadic	E053	NA
6:26240001-26280000	6:26255098-26255329	dyadic	E070	NA
6:26240001-26280000	6:26257471-26257878	dyadic	E053	NA
6:26240001-26280000	6:26257471-26257878	dyadic	E054	NA
6:26240001-26280000	6:26258122-26258172	dyadic	E053	NA
6:26240001-26280000	6:26258122-26258172	dyadic	E054	NA
6:26240001-26280000	6:26258247-26258343	dyadic	E053	NA
6:26240001-26280000	6:26258247-26258343	dyadic	E054	NA
6:26240001-26280000	6:26258247-26258343	dyadic	E070	NA
6:26250000-26260000	6:26254807-26254911	dyadic	E053	NA
6:26250000-26260000	6:26254807-26254911	dyadic	E070	NA
6:26250000-26260000	6:26255098-26255329	dyadic	E053	NA
6:26250000-26260000	6:26255098-26255329	dyadic	E070	NA
6:26250000-26260000	6:26257471-26257878	dyadic	E053	NA
6:26250000-26260000	6:26257471-26257878	dyadic	E054	NA
6:26250000-26260000	6:26258122-26258172	dyadic	E053	NA
6:26250000-26260000	6:26258122-26258172	dyadic	E054	NA
6:26250000-26260000	6:26258247-26258343	dyadic	E053	NA
6:26250000-26260000	6:26258247-26258343	dyadic	E054	NA
6:26250000-26260000	6:26258247-26258343	dyadic	E070	NA
6:26280000-26290000	6:26283773-26283881	dyadic	E070	NA
6:26280000-26290000	6:26283773-26283881	dyadic	E071	NA
6:26280000-26290000	6:26283773-26283881	dyadic	E072	NA
6:26280000-26290000	6:26283949-26283999	dyadic	E070	NA
6:26280000-26290000	6:26283949-26283999	dyadic	E071	NA
6:26280000-26290000	6:26283949-26283999	dyadic	E072	NA
6:26280001-26320000	6:26283773-26283881	dyadic	E070	NA
6:26280001-26320000	6:26283773-26283881	dyadic	E071	NA
6:26280001-26320000	6:26283773-26283881	dyadic	E072	NA
6:26280001-26320000	6:26283949-26283999	dyadic	E070	NA
6:26280001-26320000	6:26283949-26283999	dyadic	E071	NA
6:26280001-26320000	6:26283949-26283999	dyadic	E072	NA
6:26320001-26360000	6:26341724-26342517	dyadic	E053	NA
6:26320001-26360000	6:26341724-26342517	dyadic	E054	NA
6:26320001-26360000	6:26341724-26342517	dyadic	E067	NA
6:26320001-26360000	6:26341724-26342517	dyadic	E068	NA
6:26320001-26360000	6:26341724-26342517	dyadic	E070	NA
6:26320001-26360000	6:26341724-26342517	dyadic	E071	NA
6:26320001-26360000	6:26341724-26342517	dyadic	E072	NA
6:26320001-26360000	6:26341724-26342517	dyadic	E073	NA
6:26340000-26350000	6:26341724-26342517	dyadic	E053	NA
6:26340000-26350000	6:26341724-26342517	dyadic	E054	NA
6:26340000-26350000	6:26341724-26342517	dyadic	E067	NA
6:26340000-26350000	6:26341724-26342517	dyadic	E068	NA
6:26340000-26350000	6:26341724-26342517	dyadic	E070	NA
6:26340000-26350000	6:26341724-26342517	dyadic	E071	NA
6:26340000-26350000	6:26341724-26342517	dyadic	E072	NA
6:26340000-26350000	6:26341724-26342517	dyadic	E073	NA
6:26380000-26390000	6:26384320-26384540	dyadic	E053	NA
6:26380000-26390000	6:26384320-26384540	dyadic	E054	NA
6:26380000-26390000	6:26384320-26384540	dyadic	E067	NA
6:26380000-26390000	6:26384320-26384540	dyadic	E070	NA
6:26380000-26390000	6:26384320-26384540	dyadic	E074	NA
6:26380000-26390000	6:26384320-26384540	dyadic	E081	NA
6:26400000-26410000	6:26401771-26401846	dyadic	E053	NA
6:26400000-26410000	6:26401771-26401846	dyadic	E054	NA
6:26400000-26410000	6:26401771-26401846	dyadic	E067	NA
6:26400000-26410000	6:26401771-26401846	dyadic	E068	NA
6:26400000-26410000	6:26401771-26401846	dyadic	E069	NA
6:26400000-26410000	6:26401771-26401846	dyadic	E070	NA
6:26400000-26410000	6:26401771-26401846	dyadic	E071	NA
6:26400000-26410000	6:26401771-26401846	dyadic	E072	NA
6:26400000-26410000	6:26401771-26401846	dyadic	E073	NA
6:26400000-26410000	6:26401771-26401846	dyadic	E074	NA
6:26400000-26410000	6:26401771-26401846	dyadic	E081	NA
6:26400000-26410000	6:26403351-26403391	dyadic	E053	NA
6:26400000-26410000	6:26403351-26403391	dyadic	E068	NA
6:26400000-26410000	6:26403351-26403391	dyadic	E069	NA
6:26400000-26410000	6:26403351-26403391	dyadic	E070	NA
6:26400000-26410000	6:26403351-26403391	dyadic	E071	NA
6:26400000-26410000	6:26403351-26403391	dyadic	E074	NA
6:26400000-26410000	6:26403351-26403391	dyadic	E081	NA
6:26400000-26410000	6:26403351-26403391	dyadic	E082	NA
6:26400000-26410000	6:26404317-26404423	dyadic	E081	NA
6:26450000-26460000	6:26459387-26459491	dyadic	E053	NA
6:26450000-26460000	6:26459387-26459491	dyadic	E067	NA
6:26450000-26460000	6:26459387-26459491	dyadic	E068	NA
6:26450000-26460000	6:26459387-26459491	dyadic	E069	NA
6:26450000-26460000	6:26459387-26459491	dyadic	E070	NA
6:26450000-26460000	6:26459387-26459491	dyadic	E071	NA
6:26450000-26460000	6:26459387-26459491	dyadic	E072	NA
6:26450000-26460000	6:26459387-26459491	dyadic	E073	NA
6:26450000-26460000	6:26459387-26459491	dyadic	E074	NA
6:26450000-26460000	6:26459387-26459491	dyadic	E081	NA
6:26450000-26460000	6:26459387-26459491	dyadic	E082	NA
6:26470000-26480000	6:26475056-26475219	dyadic	E053	NA
6:26470000-26480000	6:26475056-26475219	dyadic	E054	NA
6:26470000-26480000	6:26475056-26475219	dyadic	E067	NA
