# ALPHA = 0.05
# NUMBER_OF_TESTS = 15484

# _SET1_  VARIABLE = Curated_gene_sets:nikolsky_breast_cancer_16q24_amplicon (set)
# _SET1_  NGENES = 53
# _SET1_  P-VALUE = 3.65481e-07
_SET1_   GENE              CHR     START      STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET20_   ENSG00000072518    11   63606400   63678491    105       9  152709       3.9032   5.6782e-07    3.1974e-14       3.9032
_SET20_   ENSG00000174871    11   66045661   66052772      7       3  153128      0.57379     0.097102    3.1863e-14      0.57379
_SET20_   ENSG00000174791    11   66097713   66104311     18       5  154868      0.34731      0.13569    3.1863e-14      0.34731
_SET20_   ENSG00000172531    11   67165654   67188654     42       8  148709       1.1532     0.040454    3.1974e-14       1.1532
_SET20_   ENSG00000085733    11   70244510   70282690     75       8  154941     0.065435       0.1811    3.1863e-14     0.065435
_SET20_   ENSG00000162105    11   70313961   70963623   1794     140  152738      0.93028   0.00086141    3.1863e-14      0.93028
_SET20_   ENSG00000137497    11   71713910   71791739    154       9  154723        1.352     0.025635    3.1974e-14        1.352
_SET20_   ENSG00000175538    11   74165886   74178774     34       8  151613     -0.40013      0.29863    3.1863e-14     -0.40013
_SET20_   ENSG00000137486    11   74975226   75062873    183      35  156546     -0.96641       0.5033    3.1863e-14     -0.96641
_SET20_   ENSG00000171533    11   75297963   75380165    148      16  155199       1.5499     0.007511    3.1974e-14       1.5499
_SET20_   ENSG00000149269    11   77032752   77185680    315      14  144108      -2.4232      0.89045    3.1974e-14      -2.4232
_SET20_   ENSG00000178301    11   77300436   77321400     45       5  157639      -1.5556      0.82299    3.1974e-14      -1.5556
_SET20_   ENSG00000174804    11   86656721   86666433     20       5  138354      -1.6782      0.83572    3.1974e-14      -1.6782
_SET20_   ENSG00000214376    11   93551398   93583697     92      13  157717      -1.0503      0.59462    3.1974e-14      -1.0503
_SET20_   ENSG00000087053    11   95566046   95658479    220      21  148070      0.42296     0.062851    3.1863e-14      0.42296
_SET20_   ENSG00000152578    11  105480721  105852819    724      43  149452     -0.32752       0.1064    3.1863e-14     -0.32752
_SET20_   ENSG00000109846    11  111779289  111794446     20       5  150833      -2.1645      0.90176    3.1974e-14      -2.1645
_SET20_   ENSG00000149295    11  113280318  113346413    173      23  157277       4.7576   6.4392e-09    3.1974e-14       4.7576
_SET20_   ENSG00000186318    11  117156402  117186975     58      15  151658     -0.46396      0.31598    3.1863e-14     -0.46396
_SET20_   ENSG00000198851    11  118175260  118186890     30       6  148675     0.072344      0.15617    3.1863e-14     0.072344
_SET20_   ENSG00000196655    11  118889142  118896164     30       4  152153       1.0359     0.036089    3.1974e-14       1.0359
_SET20_   ENSG00000154096    11  119288090  119295695     18       3  159346       0.3872       0.1434    3.1863e-14       0.3872
_SET20_   ENSG00000110400    11  119494120  119599794    245      34  152961     -0.12946      0.16471    3.1863e-14     -0.12946
_SET20_   ENSG00000109971    11  122928197  122933938     33       9  149997     -0.24769      0.31329    3.1863e-14     -0.24769
_SET20_   ENSG00000181499    11  123813492  123814580      4       1  150000    -0.096201      0.25302    3.1863e-14    -0.096201
_SET20_   ENSG00000154146    11  124609742  124617106     12       3  153021       5.9007   1.1923e-11    3.1974e-14       5.9007
_SET20_   ENSG00000149571    11  126293254  126873355   1943     147  148132         1.67   1.8926e-05    3.1974e-14         1.67
_SET20_   ENSG00000134909    11  128834955  129149219    713      28  146146      -0.2854      0.10341    3.1863e-14      -0.2854
_SET20_   ENSG00000080854    11  133778459  133826880    134      23  152156       5.5558    2.196e-11    3.1974e-14       5.5558
_SET20_   ENSG00000151067    12    2079952    2802108   1981     174  150671       6.1264   6.1369e-18    3.1974e-14       6.1264
_SET20_   ENSG00000111262    12    5019071    5040527     52      10  156216       1.6632    0.0064569    3.1974e-14       1.6632
_SET20_   ENSG00000185652    12    5541278    5630702    231      39  153899      0.16192       0.1117    3.1863e-14      0.16192
_SET20_   ENSG00000111664    12    6949118    6956557      8       4  145763      0.77758     0.052203    3.1863e-14      0.77758
_SET20_   ENSG00000139112    12   10365057   10375727     26       9  151706     -0.11531      0.24349    3.1863e-14     -0.11531
_SET20_   ENSG00000151490    12   15475331   15750333    586      48  155304       1.5237    0.0023021    3.1974e-14       1.5237
_SET20_   ENSG00000188906    12   40590546   40763087    555      32  152755     -0.64314      0.24392    3.1863e-14     -0.64314
_SET20_   ENSG00000134294    12   46751972   46766650     24       5  153957      0.39883      0.11041    3.1863e-14      0.39883
_SET20_   ENSG00000187778    12   49950327   49961936     18       4  143685       3.2314   5.7017e-05    3.1974e-14       3.2314
_SET20_   ENSG00000139567    12   52300692   52317145     49      12  152505      0.48968     0.094607    3.1863e-14      0.48968
_SET20_   ENSG00000139574    12   53900474   53901422      1       1  130644      -1.0837       0.7878    3.1974e-14      -1.0837
_SET20_   ENSG00000161642    12   54762917   54785082     30       7  153446      0.59595     0.092292    3.1863e-14      0.59595
_SET20_   ENSG00000123384    12   57522276   57607134    108      16  153321       3.1938   1.6314e-05    3.1974e-14       3.1938
_SET20_   ENSG00000155980    12   57943781   57980415     51      12  145460       0.7338     0.043626    3.1863e-14       0.7338
_SET20_   ENSG00000166006    12   75433857   75603648    435      33  153454      0.96071     0.014786    3.1863e-14      0.96071
_SET20_   ENSG00000185046    12   99120235  100378432   3059     168  150176       3.7817   5.5035e-11    3.1974e-14       3.7817
_SET20_   ENSG00000179520    12  100750857  100815837    156      23  148679       2.1881   0.00052525    3.1974e-14       2.1881
_SET20_   ENSG00000186298    12  111157485  111180744     41       7  139880       5.0181   1.6849e-09    3.1974e-14       5.0181
_SET20_   ENSG00000089250    12  117645947  117889975    653      57  156027       2.8616   1.2444e-05    3.1974e-14       2.8616
_SET20_   ENSG00000135124    12  121647660  121671909     87      11  149644     -0.77276      0.43375    3.1863e-14     -0.77276
_SET20_   ENSG00000130787    12  123319000  123347507     88       9  155252       4.8147   2.0792e-08    3.1974e-14       4.8147
_SET20_   ENSG00000151835    13   23902965   24007841    319      31  151893       2.3244   0.00025611    3.1974e-14       2.3244
_SET20_   ENSG00000102468    13   47405685   47471169    243      39  155490     -0.85857      0.44147    3.1863e-14     -0.85857
_SET20_   ENSG00000136099    13   53418109   53422775      7       2  146419       2.3566    0.0011255    3.1974e-14       2.3566
_SET20_   ENSG00000150361    13   70274726   70682591   1690      70  149985      -1.0971       0.1085    3.1974e-14      -1.0971
_SET20_   ENSG00000152767    13   98794816   99102027   1126     120  150117    0.0005918     0.045351    3.1866e-14    0.0005918
_SET20_   ENSG00000139826    13  108870727  108886603     39       6  154294       1.2291     0.028605    3.1974e-14       1.2291
_SET20_   ENSG00000185896    13  113951556  113977987     16       9  144170     -0.71691      0.46276    3.1863e-14     -0.71691
_SET20_   ENSG00000176198    14   20710898   20711979      3       2  138348      -1.0662      0.65682    3.1974e-14      -1.0662
_SET20_   ENSG00000129460    14   23938897   23979071     92      11  155905     -0.85743       0.5476    3.1863e-14     -0.85743
_SET20_   ENSG00000092051    14   24037244   24048009     12       4  139607      0.83126     0.064186    3.1863e-14      0.83126
_SET20_   ENSG00000100884    14   24540046   24547309     11       5  154260        0.878     0.044119    3.1863e-14        0.878
_SET20_   ENSG00000129467    14   24787555   24804299     52      12  152900     -0.49101      0.35323    3.1863e-14     -0.49101
_SET20_   ENSG00000196792    14   31363005   31495607    305      18  153819       1.4489    0.0058456    3.1974e-14       1.4489
_SET20_   ENSG00000100503    14   51186481   51297839    260      34  148963       1.2874    0.0076546    3.1974e-14       1.2874
_SET20_   ENSG00000100505    14   51441980   51562779    479      43  153860       3.4158    1.425e-06    3.1974e-14       3.4158
_SET20_   ENSG00000197930    14   53106634   53162618    115      13  156138       1.0267     0.027846    3.1974e-14       1.0267
_SET20_   ENSG00000020577    14   55033815   55260033    566      98  153160     0.012072       0.1126    3.1867e-14     0.012072
_SET20_   ENSG00000179841    14   64932217   64941221     10       4  150949       2.8147   0.00014211    3.1974e-14       2.8147
_SET20_   ENSG00000125952    14   65472892   65569413    218      25  150017       2.5587   0.00013942    3.1974e-14       2.5587
_SET20_   ENSG00000171723    14   66974125   67648520   1964      18  138873      0.58422    0.0010416    3.1863e-14      0.58422
_SET20_   ENSG00000100678    14   70510934   70655787    581      37  148109       1.4893    0.0019634    3.1974e-14       1.4893
_SET20_   ENSG00000197555    14   71787166   72207946    563      30  144155       1.8577   0.00056401    3.1974e-14       1.8577
_SET20_   ENSG00000080815    14   73603126   73690399    165      18  150626       1.5189    0.0077389    3.1974e-14       1.5189
_SET20_   ENSG00000100722    14   89029253   89079853     79      14  149717      0.13363      0.14287    3.1863e-14      0.13363
_SET20_   ENSG00000100697    14   95552565   95624347     91      14  152530     0.038378      0.18603    3.1863e-14     0.038378
_SET20_   ENSG00000182512    14   95999840   96011061     42      11  155154      0.52267     0.084011    3.1863e-14      0.52267
_SET20_   ENSG00000036530    14  100150641  100193638    113      14  155815       0.5293     0.072741    3.1863e-14       0.5293
_SET20_   ENSG00000080824    14  102547075  102606036    129      16  143027      0.89953      0.04062    3.1863e-14      0.89953
_SET20_   ENSG00000075413    14  103851729  103970168    262      10  157824        3.528   2.5927e-06    3.1974e-14        3.528
_SET20_   ENSG00000166165    14  103985996  103989448      5       2  161405       2.0219    0.0033135    3.1974e-14       2.0219
_SET20_   ENSG00000068793    15   22892005   23006016    436      69  154530      -1.6043      0.67491    3.1974e-14      -1.6043
_SET20_   ENSG00000034053    15   29129629   29410518    657      29  154908     -0.87092       0.3497    3.1863e-14     -0.87092
_SET20_   ENSG00000184984    15   34260921   34357291    278      17  154134      -1.6106      0.71864    3.1974e-14      -1.6106
_SET20_   ENSG00000137880    15   41056218   41059906      4       2  138271     -0.70242      0.57952    3.1863e-14     -0.70242
_SET20_   ENSG00000137825    15   41785591   41795747     22       5  147901       -2.036       0.8732    3.1974e-14       -2.036
_SET20_   ENSG00000166963    15   43803156   43823818     23       6  145982       4.6801   1.4102e-08    3.1974e-14       4.6801
_SET20_   ENSG00000104133    15   44854894   44955876     57      26  134396    -0.070941      0.22013    3.1863e-14    -0.070941
_SET20_   ENSG00000138592    15   50716577   50793280    243      19  146838      -1.6054       0.6965    3.1974e-14      -1.6054
_SET20_   ENSG00000170236    15   50792759   50838905    151      15  150888      -1.3207      0.60589    3.1974e-14      -1.3207
_SET20_   ENSG00000069974    15   55495164   55611311    381      32  153473       1.0551     0.015183    3.1974e-14       1.0551
_SET20_   ENSG00000069869    15   56119120   56285944    630      23  155109       1.0182     0.010023    3.1974e-14       1.0182
_SET20_   ENSG00000137845    15   58887403   59042177    298      17  152058       3.1447   1.3283e-05    3.1974e-14       3.1447
_SET20_   ENSG00000188779    15   68112042   68126899     33       7  156183       2.1324    0.0016564    3.1974e-14       2.1324
_SET20_   ENSG00000156642    15   73852355   73926475    122      14  153639      0.12308      0.17205    3.1863e-14      0.12308
_SET20_   ENSG00000080644    15   78885394   78913637     68       8  156340       6.0921    1.511e-12    3.1974e-14       6.0921
_SET20_   ENSG00000136379    15   80972025   81047962    256      25  152531       2.1626   0.00062714    3.1974e-14       2.1626
_SET20_   ENSG00000214575    15   83211951   83317612    243      25  144679       4.5573   5.3712e-09    3.1974e-14       4.5573
_SET20_   ENSG00000103942    15   83509838   83654661    308      24  143225      0.25272     0.069193    3.1863e-14      0.25272
_SET20_   ENSG00000185043    15   90773207   90777279     15       2  157757     -0.13221      0.25934    3.1863e-14     -0.13221
_SET20_   ENSG00000127588    16     848041     850733     13       4  138888     -0.55855      0.40138    3.1863e-14     -0.55855
_SET20_   ENSG00000103275    16    1355548    1377019    117      10  144734      0.70755     0.049852    3.1863e-14      0.70755
_SET20_   ENSG00000138834    16    1756184    1820318    123      16  154137     -0.52555      0.38283    3.1863e-14     -0.52555
