# TOTAL_GENES = 18863
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_mf:go_lipase_inhibitor_ac...          SET      16     -0.25365   -0.0073844      0.31027      0.79317 GO_mf:go_lipase_inhibitor_activity
GO_mf:go_chromatin_dna_bindi...          SET     104      0.14042     0.010398      0.10265     0.085678 GO_mf:go_chromatin_dna_binding
GO_mf:go_atpase_binding                  SET      77     0.024963    0.0015917      0.12428      0.42041 GO_mf:go_atpase_binding
GO_mf:go_lamin_binding                   SET      15    -0.006252  -0.00017624      0.24148      0.51033 GO_mf:go_lamin_binding
GO_mf:go_phosphatidylinosito...20        SET      15      0.13795    0.0038888       0.2741      0.30738 GO_mf:go_phosphatidylinositol_kinase_activity
GO_mf:go_cyclic_nucleotide_b...          SET      35     0.092574    0.0039841      0.18114      0.30466 GO_mf:go_cyclic_nucleotide_binding
GO_mf:go_cysteine_type_endop...2         SET      93     0.016122    0.0011293      0.11023      0.44186 GO_mf:go_cysteine_type_endopeptidase_activity
GO_mf:go_oligopeptide_binding            SET      12     0.063703    0.0016063      0.30077      0.41613 GO_mf:go_oligopeptide_binding
GO_mf:go_co_smad_binding                 SET       9      0.19621    0.0042849      0.40961      0.31597 GO_mf:go_co_smad_binding
GO_mf:go_growth_factor_activ...          SET     155     -0.13809    -0.012466     0.085431      0.94698 GO_mf:go_growth_factor_activity
GO_mf:go_intracellular_calci...          SET      16      0.12649    0.0036825      0.27297      0.32154 GO_mf:go_intracellular_calcium_activated_chloride_channel_activity
GO_mf:go_aldo_keto_reductase...          SET      26     -0.25841   -0.0095875      0.22573      0.87385 GO_mf:go_aldo_keto_reductase_nadp_activity
GO_mf:go_molecular_function_...          SET    1674    0.0030787   0.00087552     0.027737      0.45581 GO_mf:go_molecular_function_regulator
GO_mf:go_cysteine_type_endop...6         SET      22     0.033535    0.0011446      0.22505      0.44077 GO_mf:go_cysteine_type_endopeptidase_inhibitor_activity_involved_in_apoptotic_process
GO_mf:go_fibronectin_binding             SET      28    -0.026835   -0.0010331      0.21997      0.54855 GO_mf:go_fibronectin_binding
GO_mf:go_potassium_transport...          SET      11      0.19333    0.0046675      0.37158      0.30143 GO_mf:go_potassium_transporting_atpase_activity
GO_mf:go_microtubule_motor_a...          SET      82    -0.050137   -0.0032985      0.11826       0.6642 GO_mf:go_microtubule_motor_activity
GO_mf:go_oxidoreductase_acti...35        SET      15      0.30701    0.0086544      0.24676      0.10672 GO_mf:go_oxidoreductase_activity_oxidizing_metal_ions
GO_mf:go_alpha_tubulin_bindi...          SET      28    -0.026156    -0.001007      0.23107      0.54506 GO_mf:go_alpha_tubulin_binding
GO_mf:go_excitatory_extracel...          SET      29     0.044627    0.0017485      0.20225      0.41268 GO_mf:go_excitatory_extracellular_ligand_gated_ion_channel_activity
GO_mf:go_oxidoreductase_acti...36        SET       8      0.22002    0.0045303      0.32448      0.24887 GO_mf:go_oxidoreductase_activity_oxidizing_metal_ions_nad_or_nadp_as_acceptor
GO_mf:go_atpase_activity_cou...2         SET     124     0.081132    0.0065566     0.097831      0.20347 GO_mf:go_atpase_activity_coupled_to_movement_of_substances
GO_mf:go_transition_metal_io...2         SET      37    -0.023425   -0.0010365      0.16037      0.55807 GO_mf:go_transition_metal_ion_transmembrane_transporter_activity
GO_mf:go_double_stranded_dna...          SET     907      0.11138      0.02383     0.036928    0.0012815 GO_mf:go_double_stranded_dna_binding
GO_mf:go_transition_metal_io...1         SET    1014      0.05091     0.011482     0.034561     0.070382 GO_mf:go_transition_metal_ion_binding
GO_mf:go_telomeric_dna_bindi...          SET      36      0.16503    0.0072028       0.1675      0.16225 GO_mf:go_telomeric_dna_binding
GO_mf:go_modified_amino_acid...2         SET      14    -0.091968   -0.0025046      0.32924         0.61 GO_mf:go_modified_amino_acid_transmembrane_transporter_activity
GO_mf:go_scaffold_protein_bi...          SET      53      0.16709    0.0088449      0.15703      0.14365 GO_mf:go_scaffold_protein_binding
GO_mf:go_low_density_lipopro...3         SET      21   -0.0092679  -0.00030907      0.21512      0.51718 GO_mf:go_low_density_lipoprotein_particle_receptor_binding
GO_mf:go_phosphatidylserine_...          SET      56      0.15587    0.0084805      0.14387      0.13931 GO_mf:go_phosphatidylserine_binding
GO_mf:go_glycolipid_binding              SET      21     -0.23106   -0.0077053      0.21861      0.85472 GO_mf:go_glycolipid_binding
GO_mf:go_calmodulin_binding              SET     190     0.082065    0.0081949     0.078016      0.14643 GO_mf:go_calmodulin_binding
GO_mf:go_rna_polymerase_ii_c...2         SET      34      0.26399     0.011198      0.19495     0.087854 GO_mf:go_rna_polymerase_ii_core_promoter_sequence_specific_dna_binding
GO_mf:go_map_kinase_kinase_k...          SET      25      0.15269    0.0055551       0.2185      0.24235 GO_mf:go_map_kinase_kinase_kinase_activity
GO_mf:go_mhc_class_ii_protei...2         SET      16      0.49222      0.01433      0.26663     0.032448 GO_mf:go_mhc_class_ii_protein_complex_binding
GO_mf:go_nucleoside_triphosp...1         SET     312       0.1118     0.014259     0.059872     0.030937 GO_mf:go_nucleoside_triphosphatase_regulator_activity
GO_mf:go_ligand_gated_calciu...          SET      27      0.10973    0.0041484       0.2354      0.32057 GO_mf:go_ligand_gated_calcium_channel_activity
GO_mf:go_ribosomal_small_sub...          SET      15      0.16963    0.0047816      0.26116        0.258 GO_mf:go_ribosomal_small_subunit_binding
GO_mf:go_omega_peptidase_act...          SET      11   -0.0069033  -0.00016666      0.32298      0.50853 GO_mf:go_omega_peptidase_activity
GO_mf:go_hmg_box_domain_bind...          SET      17     -0.43517    -0.013058      0.28512      0.93652 GO_mf:go_hmg_box_domain_binding
GO_mf:go_channel_inhibitor_a...          SET      37    -0.013184  -0.00058337      0.16801      0.53127 GO_mf:go_channel_inhibitor_activity
GO_mf:go_sumo_binding                    SET      15       0.4851     0.013674      0.26255     0.032333 GO_mf:go_sumo_binding
GO_mf:go_palmitoyl_coa_hydro...          SET      12     -0.28957   -0.0073015      0.28141      0.84825 GO_mf:go_palmitoyl_coa_hydrolase_activity
GO_mf:go_mannosyltransferase...          SET      25     0.070617    0.0025692      0.19106      0.35584 GO_mf:go_mannosyltransferase_activity
GO_mf:go_receptor_serine_thr...          SET      19     -0.03056  -0.00096944      0.27633      0.54403 GO_mf:go_receptor_serine_threonine_kinase_binding
GO_mf:go_retinal_binding                 SET      16     -0.18153   -0.0052847      0.23769      0.77747 GO_mf:go_retinal_binding
GO_mf:go_transferase_activit...5         SET     265   -0.0063975  -0.00075295     0.068368      0.53728 GO_mf:go_transferase_activity_transferring_glycosyl_groups
GO_mf:go_transforming_growth...4         SET      50    -0.075008   -0.0038567      0.15748      0.68306 GO_mf:go_transforming_growth_factor_beta_receptor_binding
GO_mf:go_ww_domain_binding               SET      22     0.078484    0.0026788      0.22191      0.36179 GO_mf:go_ww_domain_binding
GO_mf:go_peptide_n_acetyltra...          SET      65     0.081106     0.004753      0.12056      0.25057 GO_mf:go_peptide_n_acetyltransferase_activity
GO_mf:go_glucocorticoid_rece...          SET      14      0.61336     0.016704      0.29934     0.020238 GO_mf:go_glucocorticoid_receptor_binding
GO_mf:go_active_transmembran...          SET     339     -0.01483   -0.0019703     0.059424      0.59854 GO_mf:go_active_transmembrane_transporter_activity
GO_mf:go_camp_response_eleme...1         SET      14      0.13592    0.0037017      0.27572      0.31102 GO_mf:go_camp_response_element_binding
GO_mf:go_protein_disulfide_o...          SET      22      0.15345    0.0052374      0.20929      0.23173 GO_mf:go_protein_disulfide_oxidoreductase_activity
GO_mf:go_phosphatidylinosito...17        SET      96     0.032713    0.0023278      0.10841      0.38142 GO_mf:go_phosphatidylinositol_bisphosphate_binding
GO_mf:go_calcium_ion_transme...          SET     130      0.32379     0.026788     0.099471   0.00056779 GO_mf:go_calcium_ion_transmembrane_transporter_activity
GO_mf:go_intermediate_filame...          SET      14     -0.19205   -0.0052303      0.29173      0.74483 GO_mf:go_intermediate_filament_binding
GO_mf:go_amide_binding                   SET     330    0.0093477    0.0012256     0.062084      0.44016 GO_mf:go_amide_binding
GO_mf:go_lipopolysaccharide_...1         SET      32     -0.35119    -0.014453      0.20187      0.95903 GO_mf:go_lipopolysaccharide_binding
GO_mf:go_polypeptide_n_acety...          SET      19      0.11057    0.0035074      0.29784      0.35524 GO_mf:go_polypeptide_n_acetylgalactosaminyltransferase_activity
GO_mf:go_modified_amino_acid...1         SET      85      0.15448     0.010347      0.11794     0.095143 GO_mf:go_modified_amino_acid_binding
GO_mf:go_ion_channel_binding             SET     115      0.31503     0.024524      0.10502    0.0013533 GO_mf:go_ion_channel_binding
GO_mf:go_filamin_binding                 SET      13     -0.18448   -0.0048415      0.30757      0.72568 GO_mf:go_filamin_binding
GO_mf:go_proteoglycan_binding            SET      36     -0.20561   -0.0089742      0.18735      0.86377 GO_mf:go_proteoglycan_binding
GO_mf:go_sumo_transferase_ac...          SET      19    -0.011566  -0.00036689      0.22774      0.52025 GO_mf:go_sumo_transferase_activity
GO_mf:go_myosin_heavy_chain_...          SET      12      0.38004    0.0095827       0.2947      0.09861 GO_mf:go_myosin_heavy_chain_binding
GO_mf:go_lrr_domain_binding              SET      17     0.061286    0.0018391      0.23025      0.39506 GO_mf:go_lrr_domain_binding
GO_mf:go_transferase_activit...4         SET      16    -0.018967  -0.00055219      0.28003        0.527 GO_mf:go_transferase_activity_transferring_amino_acyl_groups
GO_mf:go_integrin_binding                SET     123     -0.12269   -0.0098755     0.099478      0.89127 GO_mf:go_integrin_binding
GO_mf:go_calmodulin_dependen...1         SET      25     -0.05516   -0.0020068      0.19779      0.60983 GO_mf:go_calmodulin_dependent_protein_kinase_activity
GO_mf:go_microfilament_motor...          SET      22     -0.10189   -0.0034777      0.27241      0.64581 GO_mf:go_microfilament_motor_activity
GO_mf:go_ferrous_iron_binding            SET      21    -0.098469   -0.0032838      0.22827       0.6669 GO_mf:go_ferrous_iron_binding
GO_mf:go_acetylcholine_bindi...          SET      16      0.34039    0.0099098      0.25431     0.090375 GO_mf:go_acetylcholine_binding
GO_mf:go_nad_binding                     SET      54     0.031648     0.001691      0.14476      0.41347 GO_mf:go_nad_binding
GO_mf:go_anion_transmembrane...          SET     299     -0.10777    -0.013461     0.064234       0.9533 GO_mf:go_anion_transmembrane_transporter_activity
GO_mf:go_chaperone_binding               SET     100      0.11022    0.0080038      0.10081      0.13714 GO_mf:go_chaperone_binding
GO_mf:go_protein_tyrosine_ph...          SET      92    -0.064689   -0.0045068      0.11409      0.71465 GO_mf:go_protein_tyrosine_phosphatase_activity
GO_mf:go_identical_protein_b...          SET    1624     0.011326     0.003177     0.027435      0.33987 GO_mf:go_identical_protein_binding
GO_mf:go_galactosyltransfera...          SET      31      0.31736     0.012855      0.19086     0.048182 GO_mf:go_galactosyltransferase_activity
GO_mf:go_phosphotransferase_...3         SET      36     -0.11906   -0.0051966      0.15447      0.77957 GO_mf:go_phosphotransferase_activity_phosphate_group_as_acceptor
GO_mf:go_alkali_metal_ion_bi...          SET      16        0.273    0.0079479      0.27148      0.15731 GO_mf:go_alkali_metal_ion_binding
GO_mf:go_ribonucleoprotein_c...          SET     122      0.10482    0.0084031     0.087594      0.11572 GO_mf:go_ribonucleoprotein_complex_binding
GO_mf:go_neuropilin_binding              SET      18      0.27401    0.0084605       0.2367      0.12352 GO_mf:go_neuropilin_binding
GO_mf:go_peptide_antigen_bin...          SET      22       0.6384      0.02179      0.28106     0.011568 GO_mf:go_peptide_antigen_binding
GO_mf:go_rage_receptor_bindi...          SET      11     -0.13378   -0.0032297      0.37335      0.63995 GO_mf:go_rage_receptor_binding
GO_mf:go_translation_factor_...          SET      79      0.11727    0.0075732      0.10951      0.14213 GO_mf:go_translation_factor_activity_rna_binding
GO_mf:go_cgmp_binding                    SET      14     -0.14765   -0.0040212      0.30992      0.68311 GO_mf:go_cgmp_binding
GO_mf:go_drug_binding                    SET    1634   0.00078028   0.00021949     0.027426      0.48865 GO_mf:go_drug_binding
GO_mf:go_spectrin_binding                SET      28    -0.083552   -0.0032168      0.19612      0.66495 GO_mf:go_spectrin_binding
GO_mf:go_o_acyltransferase_a...          SET      44      0.20317    0.0098015      0.16493      0.10901 GO_mf:go_o_acyltransferase_activity
GO_mf:go_transferase_activit...7         SET      23     0.026088   0.00091044      0.21194      0.45102 GO_mf:go_transferase_activity_transferring_nitrogenous_groups
GO_mf:go_translation_initiat...2         SET      28      0.40139     0.015453      0.18517     0.015097 GO_mf:go_translation_initiation_factor_binding
GO_mf:go_bile_acid_transmemb...          SET      16     -0.18403   -0.0053576      0.25806      0.76211 GO_mf:go_bile_acid_transmembrane_transporter_activity
GO_mf:go_peptidase_activator...2         SET      16     -0.13353   -0.0038874      0.24445      0.70754 GO_mf:go_peptidase_activator_activity_involved_in_apoptotic_process
GO_mf:go_metal_cluster_bindi...          SET      60     0.043889    0.0024714      0.13202      0.36978 GO_mf:go_metal_cluster_binding
GO_mf:go_enzyme_inhibitor_ac...          SET     348    -0.044494   -0.0059876     0.059892      0.77122 GO_mf:go_enzyme_inhibitor_activity
GO_mf:go_oxygen_binding                  SET      35     0.014572   0.00062712      0.18978       0.4694 GO_mf:go_oxygen_binding
GO_mf:go_endodeoxyribonuclea...1         SET      37   -0.0074507  -0.00032967      0.15729      0.51889 GO_mf:go_endodeoxyribonuclease_activity
GO_mf:go_carbon_nitrogen_lig...          SET      10     0.065906    0.0015171      0.29803      0.41249 GO_mf:go_carbon_nitrogen_ligase_activity_with_glutamine_as_amido_n_donor
GO_mf:go_oxidoreductase_acti...34        SET      17    -0.030969   -0.0009293      0.25779      0.54781 GO_mf:go_oxidoreductase_activity_acting_on_the_ch_nh_group_of_donors_nad_or_nadp_as_acceptor
GO_mf:go_organic_acid_transm...          SET     143      -0.1539    -0.013349      0.09273       0.9515 GO_mf:go_organic_acid_transmembrane_transporter_activity
GO_mf:go_long_chain_fatty_ac...2         SET      12      -0.2855   -0.0071988      0.26586      0.85855 GO_mf:go_long_chain_fatty_acid_coa_ligase_activity
GO_mf:go_death_receptor_bind...          SET      15      0.21962    0.0061907      0.26348      0.20228 GO_mf:go_death_receptor_binding
GO_mf:go_superoxide_generati...2         SET       7      -0.4151   -0.0079951      0.37746      0.86426 GO_mf:go_superoxide_generating_nadph_oxidase_activity
