region2	reg_region	type	tissue/cell	genes
6:42920000-42930000	6:42927827-42927923	dyadic	E070	NA
6:42920000-42930000	6:42927827-42927923	dyadic	E071	NA
6:42920000-42930000	6:42927827-42927923	dyadic	E072	NA
6:42920000-42930000	6:42927827-42927923	dyadic	E073	NA
6:42920000-42930000	6:42928773-42929115	dyadic	E053	ENSG00000124713
6:42920000-42930000	6:42928773-42929115	dyadic	E054	ENSG00000124713
6:42920000-42930000	6:42928773-42929115	dyadic	E067	ENSG00000124713
6:42920000-42930000	6:42928773-42929115	dyadic	E068	ENSG00000124713
6:42920000-42930000	6:42928773-42929115	dyadic	E069	ENSG00000124713
6:42920000-42930000	6:42928773-42929115	dyadic	E070	ENSG00000124713
6:42920000-42930000	6:42928773-42929115	dyadic	E071	ENSG00000124713
6:42920000-42930000	6:42928773-42929115	dyadic	E072	ENSG00000124713
6:42920000-42930000	6:42928773-42929115	dyadic	E073	ENSG00000124713
6:42920000-42930000	6:42928773-42929115	dyadic	E074	ENSG00000124713
6:42920000-42930000	6:42928773-42929115	dyadic	E082	ENSG00000124713
6:42920000-42930000	6:42929780-42929830	dyadic	E067	NA
6:42980000-42990000	6:42980566-42980678	dyadic	E067	NA
6:42980000-42990000	6:42980566-42980678	dyadic	E068	NA
6:42980000-42990000	6:42980566-42980678	dyadic	E069	NA
6:42980000-42990000	6:42980566-42980678	dyadic	E070	NA
6:42980000-42990000	6:42980566-42980678	dyadic	E071	NA
6:42980000-42990000	6:42980566-42980678	dyadic	E072	NA
6:42980000-42990000	6:42980566-42980678	dyadic	E073	NA
6:42980000-42990000	6:42980566-42980678	dyadic	E074	NA
6:42980000-42990000	6:42980566-42980678	dyadic	E082	NA
6:42980000-42990000	6:42982832-42983295	dyadic	E053	NA
6:42980000-42990000	6:42982832-42983295	dyadic	E054	NA
6:42980000-42990000	6:42982832-42983295	dyadic	E067	NA
6:42980000-42990000	6:42982832-42983295	dyadic	E068	NA
6:42980000-42990000	6:42982832-42983295	dyadic	E069	NA
6:42980000-42990000	6:42982832-42983295	dyadic	E070	NA
6:42980000-42990000	6:42982832-42983295	dyadic	E071	NA
6:42980000-42990000	6:42982832-42983295	dyadic	E072	NA
6:42980000-42990000	6:42982832-42983295	dyadic	E073	NA
6:42980000-42990000	6:42982832-42983295	dyadic	E074	NA
6:42980000-42990000	6:42982832-42983295	dyadic	E081	NA
6:42980000-42990000	6:42982832-42983295	dyadic	E082	NA
6:43020000-43030000	6:43022038-43022448	dyadic	E053	NA
6:43020000-43030000	6:43022038-43022448	dyadic	E054	NA
6:43020000-43030000	6:43022038-43022448	dyadic	E067	NA
6:43020000-43030000	6:43022038-43022448	dyadic	E068	NA
6:43020000-43030000	6:43022038-43022448	dyadic	E069	NA
6:43020000-43030000	6:43022038-43022448	dyadic	E070	NA
6:43020000-43030000	6:43022038-43022448	dyadic	E071	NA
6:43020000-43030000	6:43022038-43022448	dyadic	E072	NA
6:43020000-43030000	6:43022038-43022448	dyadic	E073	NA
6:43020000-43030000	6:43022038-43022448	dyadic	E074	NA
6:43020000-43030000	6:43022038-43022448	dyadic	E081	NA
6:43020000-43030000	6:43026221-43026287	dyadic	E053	NA
6:43020000-43030000	6:43026221-43026287	dyadic	E054	NA
6:43020000-43030000	6:43026221-43026287	dyadic	E067	NA
6:43020000-43030000	6:43026221-43026287	dyadic	E068	NA
6:43020000-43030000	6:43026221-43026287	dyadic	E069	NA
6:43020000-43030000	6:43026221-43026287	dyadic	E070	NA
6:43020000-43030000	6:43026221-43026287	dyadic	E071	NA
6:43020000-43030000	6:43026221-43026287	dyadic	E073	NA
6:43020000-43030000	6:43026221-43026287	dyadic	E074	NA
6:43020000-43030000	6:43026221-43026287	dyadic	E081	NA
6:43020000-43030000	6:43026221-43026287	dyadic	E082	NA
6:43020000-43030000	6:43026308-43026455	dyadic	E053	NA
6:43020000-43030000	6:43026308-43026455	dyadic	E054	NA
6:43020000-43030000	6:43026308-43026455	dyadic	E067	NA
6:43020000-43030000	6:43026308-43026455	dyadic	E068	NA
6:43020000-43030000	6:43026308-43026455	dyadic	E069	NA
6:43020000-43030000	6:43026308-43026455	dyadic	E070	NA
6:43020000-43030000	6:43026308-43026455	dyadic	E071	NA
6:43020000-43030000	6:43026308-43026455	dyadic	E073	NA
6:43020000-43030000	6:43026308-43026455	dyadic	E074	NA
6:43020000-43030000	6:43026308-43026455	dyadic	E081	NA
6:43020000-43030000	6:43026308-43026455	dyadic	E082	NA
6:43020000-43030000	6:43026459-43026554	dyadic	E053	NA
6:43020000-43030000	6:43026459-43026554	dyadic	E054	NA
6:43020000-43030000	6:43026459-43026554	dyadic	E067	NA
6:43020000-43030000	6:43026459-43026554	dyadic	E068	NA
6:43020000-43030000	6:43026459-43026554	dyadic	E069	NA
6:43020000-43030000	6:43026459-43026554	dyadic	E070	NA
6:43020000-43030000	6:43026459-43026554	dyadic	E071	NA
6:43020000-43030000	6:43026459-43026554	dyadic	E072	NA
6:43020000-43030000	6:43026459-43026554	dyadic	E073	NA
6:43020000-43030000	6:43026459-43026554	dyadic	E074	NA
6:43020000-43030000	6:43026459-43026554	dyadic	E081	NA
6:43020000-43030000	6:43026459-43026554	dyadic	E082	NA
6:43020000-43030000	6:43026580-43026630	dyadic	E053	NA
6:43020000-43030000	6:43026580-43026630	dyadic	E054	NA
6:43020000-43030000	6:43026580-43026630	dyadic	E067	NA
6:43020000-43030000	6:43026580-43026630	dyadic	E068	NA
6:43020000-43030000	6:43026580-43026630	dyadic	E069	NA
6:43020000-43030000	6:43026580-43026630	dyadic	E070	NA
6:43020000-43030000	6:43026580-43026630	dyadic	E071	NA
6:43020000-43030000	6:43026580-43026630	dyadic	E072	NA
6:43020000-43030000	6:43026580-43026630	dyadic	E073	NA
6:43020000-43030000	6:43026580-43026630	dyadic	E074	NA
6:43020000-43030000	6:43026580-43026630	dyadic	E081	NA
6:43020000-43030000	6:43026580-43026630	dyadic	E082	NA
6:43020000-43030000	6:43028477-43028564	dyadic	E053	NA
6:43020000-43030000	6:43028477-43028564	dyadic	E054	NA
6:43020000-43030000	6:43028477-43028564	dyadic	E067	NA
6:43020000-43030000	6:43028477-43028564	dyadic	E068	NA
6:43020000-43030000	6:43028477-43028564	dyadic	E069	NA
6:43020000-43030000	6:43028477-43028564	dyadic	E070	NA
6:43020000-43030000	6:43028477-43028564	dyadic	E071	NA
6:43020000-43030000	6:43028477-43028564	dyadic	E072	NA
6:43020000-43030000	6:43028477-43028564	dyadic	E073	NA
6:43020000-43030000	6:43028477-43028564	dyadic	E074	NA
6:43020000-43030000	6:43028477-43028564	dyadic	E081	NA
6:43020000-43030000	6:43028477-43028564	dyadic	E082	NA
6:43020000-43030000	6:43029437-43029519	dyadic	E070	NA
6:43020000-43030000	6:43029437-43029519	dyadic	E082	NA
6:43150000-43160000	6:43150651-43150723	dyadic	E053	NA
6:43150000-43160000	6:43150651-43150723	dyadic	E054	NA
6:43150000-43160000	6:43150651-43150723	dyadic	E067	NA
6:43150000-43160000	6:43150651-43150723	dyadic	E068	NA
6:43150000-43160000	6:43150651-43150723	dyadic	E069	NA
6:43150000-43160000	6:43150651-43150723	dyadic	E070	NA
6:43150000-43160000	6:43150651-43150723	dyadic	E071	NA
6:43150000-43160000	6:43150651-43150723	dyadic	E072	NA
6:43150000-43160000	6:43150651-43150723	dyadic	E073	NA
6:43150000-43160000	6:43150651-43150723	dyadic	E074	NA
6:43150000-43160000	6:43150651-43150723	dyadic	E081	NA
6:43150000-43160000	6:43150651-43150723	dyadic	E082	NA
6:43150000-43160000	6:43150818-43150900	dyadic	E053	NA
6:43150000-43160000	6:43150818-43150900	dyadic	E054	NA
6:43150000-43160000	6:43150818-43150900	dyadic	E067	NA
6:43150000-43160000	6:43150818-43150900	dyadic	E068	NA
6:43150000-43160000	6:43150818-43150900	dyadic	E069	NA
6:43150000-43160000	6:43150818-43150900	dyadic	E070	NA
6:43150000-43160000	6:43150818-43150900	dyadic	E071	NA
6:43150000-43160000	6:43150818-43150900	dyadic	E072	NA
6:43150000-43160000	6:43150818-43150900	dyadic	E073	NA
6:43150000-43160000	6:43150818-43150900	dyadic	E074	NA
6:43150000-43160000	6:43150818-43150900	dyadic	E081	NA
6:43150000-43160000	6:43150818-43150900	dyadic	E082	NA
6:43150000-43160000	6:43150910-43150960	dyadic	E053	NA
6:43150000-43160000	6:43150910-43150960	dyadic	E054	NA
6:43150000-43160000	6:43150910-43150960	dyadic	E067	NA
6:43150000-43160000	6:43150910-43150960	dyadic	E068	NA
6:43150000-43160000	6:43150910-43150960	dyadic	E069	NA
6:43150000-43160000	6:43150910-43150960	dyadic	E070	NA
6:43150000-43160000	6:43150910-43150960	dyadic	E071	NA
6:43150000-43160000	6:43150910-43150960	dyadic	E072	NA
6:43150000-43160000	6:43150910-43150960	dyadic	E073	NA
6:43150000-43160000	6:43150910-43150960	dyadic	E074	NA
6:43150000-43160000	6:43150910-43150960	dyadic	E081	NA
6:43150000-43160000	6:43150910-43150960	dyadic	E082	NA
6:43390000-43400000	6:43396248-43396329	dyadic	E053	NA
6:43390000-43400000	6:43396248-43396329	dyadic	E054	NA
6:43390000-43400000	6:43396248-43396329	dyadic	E067	NA
6:43390000-43400000	6:43396248-43396329	dyadic	E068	NA
6:43390000-43400000	6:43396248-43396329	dyadic	E069	NA
6:43390000-43400000	6:43396248-43396329	dyadic	E070	NA
6:43390000-43400000	6:43396248-43396329	dyadic	E071	NA
6:43390000-43400000	6:43396248-43396329	dyadic	E072	NA
6:43390000-43400000	6:43396248-43396329	dyadic	E073	NA
6:43390000-43400000	6:43396248-43396329	dyadic	E074	NA
6:43390000-43400000	6:43396248-43396329	dyadic	E081	NA
6:43390000-43400000	6:43396248-43396329	dyadic	E082	NA
6:43390000-43400000	6:43396343-43396449	dyadic	E053	NA
6:43390000-43400000	6:43396343-43396449	dyadic	E054	NA
6:43390000-43400000	6:43396343-43396449	dyadic	E067	NA
6:43390000-43400000	6:43396343-43396449	dyadic	E068	NA
6:43390000-43400000	6:43396343-43396449	dyadic	E069	NA
6:43390000-43400000	6:43396343-43396449	dyadic	E070	NA
6:43390000-43400000	6:43396343-43396449	dyadic	E071	NA
6:43390000-43400000	6:43396343-43396449	dyadic	E072	NA
6:43390000-43400000	6:43396343-43396449	dyadic	E073	NA
6:43390000-43400000	6:43396343-43396449	dyadic	E074	NA
6:43390000-43400000	6:43396343-43396449	dyadic	E081	NA
6:43390000-43400000	6:43396343-43396449	dyadic	E082	NA
6:43390000-43400000	6:43396476-43396949	dyadic	E053	NA
6:43390000-43400000	6:43396476-43396949	dyadic	E054	NA
6:43390000-43400000	6:43396476-43396949	dyadic	E067	NA
6:43390000-43400000	6:43396476-43396949	dyadic	E068	NA
6:43390000-43400000	6:43396476-43396949	dyadic	E069	NA
6:43390000-43400000	6:43396476-43396949	dyadic	E070	NA
6:43390000-43400000	6:43396476-43396949	dyadic	E071	NA
6:43390000-43400000	6:43396476-43396949	dyadic	E072	NA
6:43390000-43400000	6:43396476-43396949	dyadic	E073	NA
6:43390000-43400000	6:43396476-43396949	dyadic	E074	NA
6:43390000-43400000	6:43396476-43396949	dyadic	E081	NA
6:43390000-43400000	6:43396476-43396949	dyadic	E082	NA
6:43420000-43430000	6:43421660-43421822	dyadic	E053	NA
6:43420000-43430000	6:43421660-43421822	dyadic	E054	NA
6:43420000-43430000	6:43421660-43421822	dyadic	E070	NA
6:43420000-43430000	6:43421660-43421822	dyadic	E082	NA
6:43470000-43480000	6:43476497-43476548	dyadic	E053	NA
6:43470000-43480000	6:43476497-43476548	dyadic	E054	NA
6:43470000-43480000	6:43476497-43476548	dyadic	E067	NA
6:43470000-43480000	6:43476497-43476548	dyadic	E068	NA
6:43470000-43480000	6:43476497-43476548	dyadic	E069	NA
6:43470000-43480000	6:43476497-43476548	dyadic	E070	NA
6:43470000-43480000	6:43476497-43476548	dyadic	E072	NA
6:43470000-43480000	6:43476497-43476548	dyadic	E073	NA
6:43470000-43480000	6:43476497-43476548	dyadic	E081	NA
6:43470000-43480000	6:43476497-43476548	dyadic	E082	NA
6:43470000-43480000	6:43476585-43476673	dyadic	E053	NA
6:43470000-43480000	6:43476585-43476673	dyadic	E054	NA
6:43470000-43480000	6:43476585-43476673	dyadic	E067	NA
6:43470000-43480000	6:43476585-43476673	dyadic	E068	NA
6:43470000-43480000	6:43476585-43476673	dyadic	E069	NA
6:43470000-43480000	6:43476585-43476673	dyadic	E070	NA
6:43470000-43480000	6:43476585-43476673	dyadic	E071	NA
6:43470000-43480000	6:43476585-43476673	dyadic	E072	NA
6:43470000-43480000	6:43476585-43476673	dyadic	E073	NA
6:43470000-43480000	6:43476585-43476673	dyadic	E081	NA
6:43470000-43480000	6:43476585-43476673	dyadic	E082	NA
6:43470000-43480000	6:43476712-43476788	dyadic	E053	NA
6:43470000-43480000	6:43476712-43476788	dyadic	E054	NA
6:43470000-43480000	6:43476712-43476788	dyadic	E067	NA
6:43470000-43480000	6:43476712-43476788	dyadic	E068	NA
6:43470000-43480000	6:43476712-43476788	dyadic	E069	NA
6:43470000-43480000	6:43476712-43476788	dyadic	E070	NA
6:43470000-43480000	6:43476712-43476788	dyadic	E071	NA
6:43470000-43480000	6:43476712-43476788	dyadic	E072	NA
6:43470000-43480000	6:43476712-43476788	dyadic	E073	NA
6:43470000-43480000	6:43476712-43476788	dyadic	E081	NA
6:43470000-43480000	6:43476712-43476788	dyadic	E082	NA
6:43480000-43490000	6:43483596-43483650	dyadic	E053	NA
6:43480000-43490000	6:43483596-43483650	dyadic	E054	NA
6:43480000-43490000	6:43483596-43483650	dyadic	E070	NA
6:43480000-43490000	6:43483596-43483650	dyadic	E081	NA
6:43480000-43490000	6:43483777-43483846	dyadic	E053	NA
6:43480000-43490000	6:43483777-43483846	dyadic	E054	NA
6:43480000-43490000	6:43483777-43483846	dyadic	E068	NA
6:43480000-43490000	6:43483777-43483846	dyadic	E070	NA
6:43480000-43490000	6:43483777-43483846	dyadic	E071	NA
6:43480000-43490000	6:43483777-43483846	dyadic	E074	NA
6:43480000-43490000	6:43483777-43483846	dyadic	E081	NA
6:43480000-43490000	6:43485742-43485950	dyadic	E053	NA
6:43480000-43490000	6:43485742-43485950	dyadic	E054	NA
6:43480000-43490000	6:43485742-43485950	dyadic	E067	NA
6:43480000-43490000	6:43485742-43485950	dyadic	E068	NA
6:43480000-43490000	6:43485742-43485950	dyadic	E069	NA
6:43480000-43490000	6:43485742-43485950	dyadic	E070	NA
6:43480000-43490000	6:43485742-43485950	dyadic	E071	NA
6:43480000-43490000	6:43485742-43485950	dyadic	E072	NA
6:43480000-43490000	6:43485742-43485950	dyadic	E073	NA
6:43480000-43490000	6:43485742-43485950	dyadic	E074	NA
6:43480000-43490000	6:43485742-43485950	dyadic	E081	NA
6:43480000-43490000	6:43485742-43485950	dyadic	E082	NA
6:43480000-43490000	6:43485999-43486090	dyadic	E053	NA
6:43480000-43490000	6:43485999-43486090	dyadic	E054	NA
6:43480000-43490000	6:43485999-43486090	dyadic	E067	NA
6:43480000-43490000	6:43485999-43486090	dyadic	E068	NA
6:43480000-43490000	6:43485999-43486090	dyadic	E069	NA
6:43480000-43490000	6:43485999-43486090	dyadic	E070	NA
6:43480000-43490000	6:43485999-43486090	dyadic	E071	NA
6:43480000-43490000	6:43485999-43486090	dyadic	E072	NA
6:43480000-43490000	6:43485999-43486090	dyadic	E073	NA
6:43480000-43490000	6:43485999-43486090	dyadic	E074	NA
6:43480000-43490000	6:43485999-43486090	dyadic	E081	NA
6:43480000-43490000	6:43485999-43486090	dyadic	E082	NA
6:43600000-43610000	6:43603065-43603115	dyadic	E053	NA
6:43600000-43610000	6:43603065-43603115	dyadic	E054	NA
6:43600000-43610000	6:43603065-43603115	dyadic	E067	NA
6:43600000-43610000	6:43603065-43603115	dyadic	E068	NA
6:43600000-43610000	6:43603065-43603115	dyadic	E069	NA
6:43600000-43610000	6:43603065-43603115	dyadic	E070	NA
6:43600000-43610000	6:43603065-43603115	dyadic	E071	NA
6:43600000-43610000	6:43603065-43603115	dyadic	E072	NA
6:43600000-43610000	6:43603065-43603115	dyadic	E073	NA
6:43600000-43610000	6:43603065-43603115	dyadic	E074	NA
6:43600000-43610000	6:43603065-43603115	dyadic	E081	NA
6:43600000-43610000	6:43603065-43603115	dyadic	E082	NA
6:43600000-43610000	6:43604402-43604662	dyadic	E053	NA
6:43600000-43610000	6:43604402-43604662	dyadic	E054	NA
6:43600000-43610000	6:43604402-43604662	dyadic	E067	NA
6:43600000-43610000	6:43604402-43604662	dyadic	E068	NA
6:43600000-43610000	6:43604402-43604662	dyadic	E069	NA
6:43600000-43610000	6:43604402-43604662	dyadic	E070	NA
6:43600000-43610000	6:43604402-43604662	dyadic	E071	NA
6:43600000-43610000	6:43604402-43604662	dyadic	E072	NA
6:43600000-43610000	6:43604402-43604662	dyadic	E073	NA
6:43600000-43610000	6:43604402-43604662	dyadic	E074	NA
6:43600000-43610000	6:43604402-43604662	dyadic	E081	NA
6:43600000-43610000	6:43604402-43604662	dyadic	E082	NA
8:8860000-8870000	8:8861924-8861988	dyadic	E053	NA
8:8860000-8870000	8:8861924-8861988	dyadic	E054	NA
8:8860000-8870000	8:8861924-8861988	dyadic	E082	NA
8:8860000-8870000	8:8862033-8862115	dyadic	E053	NA
8:8860000-8870000	8:8862033-8862115	dyadic	E054	NA
8:8860000-8870000	8:8863997-8864055	dyadic	E053	NA
8:9760000-9770000	8:9765387-9765449	dyadic	E070	NA
8:9760000-9770000	8:9765387-9765449	dyadic	E073	NA
8:9760000-9770000	8:9765387-9765449	dyadic	E081	NA
8:9760000-9770000	8:9765387-9765449	dyadic	E082	NA
8:9760000-9770000	8:9765466-9765804	dyadic	E070	NA
8:9760000-9770000	8:9765466-9765804	dyadic	E081	NA
8:9760000-9770000	8:9765466-9765804	dyadic	E082	NA
8:9760000-9770000	8:9767127-9767179	dyadic	E081	NA
8:9760000-9770000	8:9767127-9767179	dyadic	E082	NA
8:9760000-9770000	8:9767218-9767530	dyadic	E070	NA
8:9760000-9770000	8:9767218-9767530	dyadic	E081	NA
8:9760000-9770000	8:9767218-9767530	dyadic	E082	NA
8:9760000-9770000	8:9768615-9768945	dyadic	E070	NA
8:9760000-9770000	8:9768615-9768945	dyadic	E081	NA
8:9760000-9770000	8:9768615-9768945	dyadic	E082	NA
8:9760000-9770000	8:9769047-9769221	dyadic	E070	NA
8:9760000-9770000	8:9769047-9769221	dyadic	E081	NA
8:9760000-9770000	8:9769047-9769221	dyadic	E082	NA
8:9760000-9770000	8:9769461-9770077	dyadic	E068	NA
8:9760000-9770000	8:9769461-9770077	dyadic	E070	NA
8:9760000-9770000	8:9769461-9770077	dyadic	E081	NA
8:9760000-9770000	8:9769461-9770077	dyadic	E082	NA
8:9760001-9800000	8:9765387-9765449	dyadic	E070	NA
8:9760001-9800000	8:9765387-9765449	dyadic	E073	NA
8:9760001-9800000	8:9765387-9765449	dyadic	E081	NA
8:9760001-9800000	8:9765387-9765449	dyadic	E082	NA
8:9760001-9800000	8:9765466-9765804	dyadic	E070	NA
8:9760001-9800000	8:9765466-9765804	dyadic	E081	NA
8:9760001-9800000	8:9765466-9765804	dyadic	E082	NA
8:9760001-9800000	8:9767127-9767179	dyadic	E081	NA
8:9760001-9800000	8:9767127-9767179	dyadic	E082	NA
8:9760001-9800000	8:9767218-9767530	dyadic	E070	NA
8:9760001-9800000	8:9767218-9767530	dyadic	E081	NA
8:9760001-9800000	8:9767218-9767530	dyadic	E082	NA
8:9760001-9800000	8:9768615-9768945	dyadic	E070	NA
8:9760001-9800000	8:9768615-9768945	dyadic	E081	NA
8:9760001-9800000	8:9768615-9768945	dyadic	E082	NA
8:9760001-9800000	8:9769047-9769221	dyadic	E070	NA
8:9760001-9800000	8:9769047-9769221	dyadic	E081	NA
8:9760001-9800000	8:9769047-9769221	dyadic	E082	NA
8:9760001-9800000	8:9769461-9770077	dyadic	E068	NA
8:9760001-9800000	8:9769461-9770077	dyadic	E070	NA
8:9760001-9800000	8:9769461-9770077	dyadic	E081	NA
8:9760001-9800000	8:9769461-9770077	dyadic	E082	NA
8:9760001-9800000	8:9770181-9770538	dyadic	E068	NA
8:9760001-9800000	8:9770181-9770538	dyadic	E070	NA
8:9760001-9800000	8:9770181-9770538	dyadic	E073	NA
8:9760001-9800000	8:9770181-9770538	dyadic	E081	NA
8:9760001-9800000	8:9770181-9770538	dyadic	E082	NA
8:9760001-9800000	8:9770575-9770663	dyadic	E068	NA
8:9760001-9800000	8:9770575-9770663	dyadic	E073	NA
8:9760001-9800000	8:9770575-9770663	dyadic	E081	NA
8:9760001-9800000	8:9770793-9770843	dyadic	E068	NA
8:9760001-9800000	8:9770793-9770843	dyadic	E073	NA
8:9760001-9800000	8:9770793-9770843	dyadic	E081	NA
8:9760001-9800000	8:9770894-9770949	dyadic	E068	NA
8:9760001-9800000	8:9770894-9770949	dyadic	E081	NA
8:9890000-9900000	8:9899916-9899983	dyadic	E081	NA
8:9899000-9901000	8:9899916-9899983	dyadic	E081	NA
8:9910000-9920000	8:9913340-9913481	dyadic	E053	NA
8:9910000-9920000	8:9913340-9913481	dyadic	E054	NA
8:9910000-9920000	8:9913340-9913481	dyadic	E067	NA
8:9910000-9920000	8:9913340-9913481	dyadic	E068	NA
8:9910000-9920000	8:9913340-9913481	dyadic	E069	NA
8:9910000-9920000	8:9913340-9913481	dyadic	E071	NA
8:9910000-9920000	8:9913340-9913481	dyadic	E073	NA
8:9910000-9920000	8:9913340-9913481	dyadic	E081	NA
8:9910000-9920000	8:9913340-9913481	dyadic	E082	NA
8:9950000-9960000	8:9955981-9956031	dyadic	E054	NA
8:9950000-9960000	8:9955981-9956031	dyadic	E070	NA
8:9950000-9960000	8:9955981-9956031	dyadic	E081	NA
8:9950000-9960000	8:9955981-9956031	dyadic	E082	NA
8:9950000-9960000	8:9956230-9956632	dyadic	E068	NA
8:9950000-9960000	8:9956230-9956632	dyadic	E070	NA
8:9950000-9960000	8:9956230-9956632	dyadic	E071	NA
8:9950000-9960000	8:9956230-9956632	dyadic	E081	NA
8:9950000-9960000	8:9956230-9956632	dyadic	E082	NA
8:9990000-10000000	8:9992373-9992507	dyadic	E053	NA
8:9990000-10000000	8:9992373-9992507	dyadic	E068	NA
8:9990000-10000000	8:9992373-9992507	dyadic	E070	NA
8:9990000-10000000	8:9992373-9992507	dyadic	E072	NA
8:9990000-10000000	8:9992373-9992507	dyadic	E074	NA
