# TOTAL_GENES = 19510
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_negative_regulation...235       SET      10     -0.10589   -0.0023968       0.3183      0.63031 GO_bp:go_negative_regulation_of_excitatory_postsynaptic_potential
GO_bp:go_stress_induced_prem...          SET       8     -0.59742    -0.012095      0.33181       0.9641 GO_bp:go_stress_induced_premature_senescence
GO_bp:go_protein_localizatio...31        SET       9      0.16476    0.0035379      0.32836      0.30792 GO_bp:go_protein_localization_to_nuclear_envelope
GO_bp:go_catecholamine_uptake            SET      16      0.25908    0.0074165      0.21289      0.11182 GO_bp:go_catecholamine_uptake
GO_bp:go_actin_filament_reor...          SET       9     -0.18639   -0.0040024      0.28433      0.74393 GO_bp:go_actin_filament_reorganization
GO_bp:go_inflammatory_respon...3         SET      10     -0.14649   -0.0033156      0.31757      0.67769 GO_bp:go_inflammatory_response_to_wounding
GO_bp:go_ubiquitin_independe...          SET       5     -0.46654    -0.007468      0.45806      0.84578 GO_bp:go_ubiquitin_independent_protein_catabolic_process_via_the_multivesicular_body_sorting_pathway
GO_bp:go_mitochondrial_trna_...2         SET      11     -0.11567   -0.0027459      0.24017      0.68496 GO_bp:go_mitochondrial_trna_processing
GO_bp:go_modulation_of_age_r...          SET       7      0.37833    0.0071651       0.3915      0.16694 GO_bp:go_modulation_of_age_related_behavioral_decline
GO_bp:go_response_to_oxygen_...2         SET       9     -0.17763   -0.0038143      0.30345      0.72084 GO_bp:go_response_to_oxygen_glucose_deprivation
GO_bp:go_telomeric_loop_disa...          SET       9       0.6187     0.013286      0.27873     0.013225 GO_bp:go_telomeric_loop_disassembly
GO_bp:go_scarna_localization...          SET       5     -0.19464   -0.0031156      0.37637      0.69747 GO_bp:go_scarna_localization_to_cajal_body
GO_bp:go_telomerase_rna_loca...          SET      19     -0.19148   -0.0059728      0.18372      0.85134 GO_bp:go_telomerase_rna_localization
GO_bp:go_endothelial_cell_ma...          SET       2      -0.3674   -0.0037198      0.70629      0.69853 GO_bp:go_endothelial_cell_matrix_adhesion
GO_bp:go_reversible_differen...          SET       5     -0.14851   -0.0023773      0.48291      0.62078 GO_bp:go_reversible_differentiation
GO_bp:go_cell_differentiatio...6         SET       3     -0.23008   -0.0028529      0.62318      0.64401 GO_bp:go_cell_differentiation_involved_in_phenotypic_switching
GO_bp:go_immunological_memor...2         SET      11      0.36298    0.0086166      0.26705      0.08705 GO_bp:go_immunological_memory_process
GO_bp:go_immunological_memor...1         SET       9      0.39835     0.008554      0.28598     0.081832 GO_bp:go_immunological_memory_formation_process
GO_bp:go_dna_repair_complex_...          SET       5      0.63219     0.010119      0.39218     0.053492 GO_bp:go_dna_repair_complex_assembly
GO_bp:go_response_to_granulo...          SET       9      0.57471     0.012341       0.3117     0.032616 GO_bp:go_response_to_granulocyte_macrophage_colony_stimulating_factor
GO_bp:go_protein_linear_poly...          SET       5     -0.17417    -0.002788       0.4661      0.64568 GO_bp:go_protein_linear_polyubiquitination
GO_bp:go_dendritic_cell_apop...          SET      10      0.59348     0.013433      0.32152     0.032465 GO_bp:go_dendritic_cell_apoptotic_process
GO_bp:go_motor_neuron_apopto...          SET       7      0.17683     0.003349      0.29326      0.27326 GO_bp:go_motor_neuron_apoptotic_process
GO_bp:go_type_b_pancreatic_c...1         SET      10     -0.09635   -0.0021808      0.26661      0.64109 GO_bp:go_type_b_pancreatic_cell_apoptotic_process
GO_bp:go_dendritic_spine_mai...          SET      19      0.37752     0.011776       0.2194     0.042658 GO_bp:go_dendritic_spine_maintenance
GO_bp:go_ncrna_export_from_n...          SET      39    -0.026076   -0.0011647      0.14746      0.57018 GO_bp:go_ncrna_export_from_nucleus
GO_bp:go_anterior_head_devel...          SET       8     -0.12071    -0.002444      0.28744      0.66274 GO_bp:go_anterior_head_development
GO_bp:go_ductus_arteriosus_c...          SET       5      0.49702    0.0079558      0.44307      0.13099 GO_bp:go_ductus_arteriosus_closure
GO_bp:go_vascular_smooth_mus...1         SET       9       0.1482    0.0031823      0.30309      0.31244 GO_bp:go_vascular_smooth_muscle_cell_development
GO_bp:go_presynaptic_membran...2         SET      11      0.80386     0.019083      0.28092    0.0021106 GO_bp:go_presynaptic_membrane_organization
GO_bp:go_synaptic_vesicle_cl...          SET      14      0.14522    0.0038887      0.27688      0.29998 GO_bp:go_synaptic_vesicle_clustering
GO_bp:go_postsynaptic_membra...1         SET      11      0.24345    0.0057791      0.28291      0.19476 GO_bp:go_postsynaptic_membrane_assembly
GO_bp:go_presynaptic_membran...1         SET       9      0.78325     0.016819       0.3157    0.0065551 GO_bp:go_presynaptic_membrane_assembly
GO_bp:go_postsynaptic_densit...1         SET      18     0.044498     0.001351      0.23591       0.4252 GO_bp:go_postsynaptic_density_assembly
GO_bp:go_ampa_glutamate_rece...          SET       8      0.49316    0.0099845      0.31519     0.058842 GO_bp:go_ampa_glutamate_receptor_clustering
GO_bp:go_postsynaptic_densit...2         SET       9      0.49439     0.010616      0.31235     0.056739 GO_bp:go_postsynaptic_density_protein_95_clustering
GO_bp:go_receptor_localizati...2         SET      53      0.18487    0.0096226       0.1248     0.069273 GO_bp:go_receptor_localization_to_synapse
GO_bp:go_positive_regulation...378       SET       7     0.022991   0.00043542      0.39513       0.4768 GO_bp:go_positive_regulation_of_inhibitory_postsynaptic_potential
GO_bp:go_mesenchymal_cell_ap...          SET      12      0.19567    0.0048514       0.2776      0.24045 GO_bp:go_mesenchymal_cell_apoptotic_process
GO_bp:go_mesenchymal_stem_ce...3         SET       3      0.80577    0.0099913      0.48882     0.049644 GO_bp:go_mesenchymal_stem_cell_proliferation
GO_bp:go_ruffle_assembly                 SET      42    -0.071842   -0.0033298       0.1296      0.71033 GO_bp:go_ruffle_assembly
GO_bp:go_dentinogenesis                  SET       6     -0.33262   -0.0058323      0.40078      0.79671 GO_bp:go_dentinogenesis
GO_bp:go_negative_regulation...681       SET      12      0.24496    0.0060734      0.27575      0.18719 GO_bp:go_negative_regulation_of_transcription_from_rna_polymerase_ii_promoter_in_response_to_stress
GO_bp:go_response_to_gonadot...2         SET       8     0.040339    0.0008167      0.32726      0.45095 GO_bp:go_response_to_gonadotropin_releasing_hormone
GO_bp:go_amyloid_beta_cleara...1         SET      31      0.12873    0.0051273      0.17153      0.22649 GO_bp:go_amyloid_beta_clearance
GO_bp:go_self_proteolysis                SET       6      0.37873    0.0066408      0.35516      0.14314 GO_bp:go_self_proteolysis
GO_bp:go_omega_hydroxylase_p...          SET       9     -0.24166   -0.0051893      0.29934      0.79025 GO_bp:go_omega_hydroxylase_p450_pathway
GO_bp:go_keratinocyte_apopto...          SET       6      0.31954     0.005603      0.38355      0.20239 GO_bp:go_keratinocyte_apoptotic_process
GO_bp:go_programmed_necrotic...          SET      39     -0.25588    -0.011429       0.1322      0.97354 GO_bp:go_programmed_necrotic_cell_death
GO_bp:go_plasma_membrane_tub...          SET      22    -0.006939  -0.00023289      0.16362      0.51691 GO_bp:go_plasma_membrane_tubulation
GO_bp:go_response_to_antineo...          SET      93    -0.064054    -0.004412     0.087038      0.76911 GO_bp:go_response_to_antineoplastic_agent
GO_bp:go_response_to_antimet...          SET      12      0.09633    0.0023884      0.27254      0.36188 GO_bp:go_response_to_antimetabolite
GO_bp:go_zymogen_inhibition              SET      11     -0.09331   -0.0022151      0.25384      0.64341 GO_bp:go_zymogen_inhibition
GO_bp:go_mitochondrial_outer...          SET      54      0.17318    0.0090986      0.11807     0.071222 GO_bp:go_mitochondrial_outer_membrane_permeabilization
GO_bp:go_neutrophil_clearance            SET       5      0.30663    0.0049083      0.45031      0.24796 GO_bp:go_neutrophil_clearance
GO_bp:go_autophagosome_matur...          SET      37      0.19585    0.0085212      0.14525     0.088783 GO_bp:go_autophagosome_maturation
GO_bp:go_prenylation                     SET      10    -0.028993  -0.00065623      0.31809      0.53631 GO_bp:go_prenylation
GO_bp:go_response_to_broncho...          SET      52      0.25937     0.013373      0.12523     0.019183 GO_bp:go_response_to_bronchodilator
GO_bp:go_establishment_of_se...          SET       5    -0.064565   -0.0010335      0.48377      0.55308 GO_bp:go_establishment_of_sertoli_cell_barrier
GO_bp:go_cellular_lipid_bios...          SET       8      0.50797     0.010284      0.30309     0.046879 GO_bp:go_cellular_lipid_biosynthetic_process
GO_bp:go_response_to_interle...5         SET       9     0.060902    0.0013078      0.30357       0.4205 GO_bp:go_response_to_interleukin_17
GO_bp:go_hypoxia_inducible_f...          SET       5    0.0083703   0.00013398       0.4616      0.49277 GO_bp:go_hypoxia_inducible_factor_1alpha_signaling_pathway
GO_bp:go_protein_maturation_...2         SET      13     -0.28578   -0.0073747      0.22089      0.90212 GO_bp:go_protein_maturation_by_iron_sulfur_cluster_transfer
GO_bp:go_supramolecular_fibe...          SET     636   -0.0020982  -0.00037261     0.035735      0.52341 GO_bp:go_supramolecular_fiber_organization
GO_bp:go_programmed_cell_dea...1         SET      11     0.041434    0.0009836       0.2434      0.43241 GO_bp:go_programmed_cell_death_in_response_to_reactive_oxygen_species
GO_bp:go_motor_neuron_migrat...          SET       6       1.0309     0.018076      0.43151    0.0084536 GO_bp:go_motor_neuron_migration
GO_bp:go_dendrite_extension              SET      33    -0.073867   -0.0030355      0.16784      0.67007 GO_bp:go_dendrite_extension
GO_bp:go_protein_localizatio...30        SET      13    -0.060795   -0.0015688      0.22584      0.60611 GO_bp:go_protein_localization_to_non_motile_cilium
GO_bp:go_receptor_localizati...1         SET       7     -0.14761   -0.0027955      0.33949      0.66814 GO_bp:go_receptor_localization_to_non_motile_cilium
GO_bp:go_stress_response_to_...          SET      15     -0.10537   -0.0029205      0.26216      0.65612 GO_bp:go_stress_response_to_metal_ion
GO_bp:go_necroptotic_signali...          SET       6     -0.34824   -0.0061061      0.41228      0.80084 GO_bp:go_necroptotic_signaling_pathway
GO_bp:go_mast_cell_migration             SET      13      0.28524    0.0073608      0.26039      0.13667 GO_bp:go_mast_cell_migration
GO_bp:go_calcium_ion_transme...1         SET     136    -0.020098   -0.0016722     0.077543      0.60225 GO_bp:go_calcium_ion_transmembrane_import_into_cytosol
GO_bp:go_sequestering_of_iro...          SET       6     -0.15583   -0.0027324      0.37184      0.66242 GO_bp:go_sequestering_of_iron_ion
GO_bp:go_potassium_ion_expor...          SET      16      0.13251    0.0037934      0.25243      0.29981 GO_bp:go_potassium_ion_export_across_plasma_membrane
GO_bp:go_calcitonin_family_r...          SET       7     -0.31161   -0.0059014      0.37263      0.79848 GO_bp:go_calcitonin_family_receptor_signaling_pathway
GO_bp:go_receptor_signaling_...          SET     149      -0.0656    -0.005711     0.076145      0.80551 GO_bp:go_receptor_signaling_pathway_via_stat
GO_bp:go_connective_tissue_r...          SET       9     -0.28918   -0.0062098      0.34027       0.8023 GO_bp:go_connective_tissue_replacement
GO_bp:go_ciliary_basal_body_...          SET      95      0.13329    0.0092786     0.085937     0.060457 GO_bp:go_ciliary_basal_body_plasma_membrane_docking
GO_bp:go_calcineurin_mediate...          SET      44    -0.070171   -0.0033287      0.13211      0.70234 GO_bp:go_calcineurin_mediated_signaling
GO_bp:go_de_novo_centriole_a...          SET       5     -0.30019   -0.0048051      0.36081      0.79728 GO_bp:go_de_novo_centriole_assembly
GO_bp:go_positive_regulation...69        SET      58      0.23493      0.01279      0.12398     0.029061 GO_bp:go_positive_regulation_of_blood_vessel_diameter
GO_bp:go_negative_regulation...59        SET      79      0.16568     0.010522      0.10472     0.056819 GO_bp:go_negative_regulation_of_blood_vessel_diameter
GO_bp:go_polynucleotide_deph...          SET       5     -0.50968   -0.0081585      0.29639      0.95724 GO_bp:go_polynucleotide_dephosphorylation
GO_bp:go_skeletal_muscle_fib...          SET       6    0.0046818   8.2093e-05      0.41762      0.49553 GO_bp:go_skeletal_muscle_fiber_differentiation
GO_bp:go_histone_h3_k27_trim...          SET       7    -0.038514  -0.00072941      0.34891      0.54395 GO_bp:go_histone_h3_k27_trimethylation
GO_bp:go_detection_of_extern...          SET      18      0.33654     0.010218      0.24606     0.085706 GO_bp:go_detection_of_external_biotic_stimulus
GO_bp:go_observational_learn...          SET       8        0.614     0.012431      0.33534     0.033562 GO_bp:go_observational_learning
GO_bp:go_learned_vocalizatio...          SET      10      0.62613     0.014172      0.32269     0.026177 GO_bp:go_learned_vocalization_behavior_or_vocal_learning
GO_bp:go_cation_transmembran...          SET     816    -0.033908   -0.0067881     0.032585      0.85096 GO_bp:go_cation_transmembrane_transport
GO_bp:go_inorganic_anion_tra...1         SET     109     -0.12649   -0.0094287     0.090205      0.91958 GO_bp:go_inorganic_anion_transmembrane_transport
GO_bp:go_regulation_of_synap...12        SET     114     0.022771    0.0017356     0.083641      0.39272 GO_bp:go_regulation_of_synaptic_vesicle_cycle
GO_bp:go_regulation_of_neuro...15        SET       9     -0.20787   -0.0044637      0.29728      0.75779 GO_bp:go_regulation_of_neurotransmitter_receptor_localization_to_postsynaptic_specialization_membrane
GO_bp:go_postsynaptic_specia...1         SET      22     0.021844   0.00073312      0.21539      0.45961 GO_bp:go_postsynaptic_specialization_assembly
GO_bp:go_neurotransmitter_lo...          SET       8      0.39899     0.008078      0.35685      0.13177 GO_bp:go_neurotransmitter_loading_into_synaptic_vesicle
GO_bp:go_sodium_ion_import_a...          SET      15     -0.13605   -0.0037711      0.26173       0.6984 GO_bp:go_sodium_ion_import_across_plasma_membrane
GO_bp:go_asymmetric_stem_cel...          SET      10     0.047943    0.0010852      0.26611      0.42851 GO_bp:go_asymmetric_stem_cell_division
GO_bp:go_macromolecule_depal...          SET      10      0.26957    0.0061017      0.27105      0.15998 GO_bp:go_macromolecule_depalmitoylation
GO_bp:go_positive_regulation...809       SET       5     -0.40081   -0.0064157      0.45206      0.81235 GO_bp:go_positive_regulation_of_the_force_of_heart_contraction
GO_bp:go_import_across_plasm...          SET     114     -0.12754    -0.009721     0.086947      0.92879 GO_bp:go_import_across_plasma_membrane
GO_bp:go_response_to_interle...11        SET      34    -0.073829   -0.0030794      0.14594      0.69353 GO_bp:go_response_to_interleukin_7
